target,model,held_out_country,pr_auc_base,roc_auc_base,f1_base,recall_base,precision_base,balanced_accuracy_base,false_alarm_rate_base,missed_event_rate_base,pr_auc_local,roc_auc_local,f1_local,recall_local,precision_local,balanced_accuracy_local,false_alarm_rate_local,missed_event_rate_local,pr_auc_delta,roc_auc_delta,f1_delta,recall_delta,precision_delta,balanced_accuracy_delta,false_alarm_rate_delta,missed_event_rate_delta,observations,events,event_prevalence,city_count,aqi_mean,aqi_std,aqi_p90,aqi_p95,aqi_mean_abs_smd_vs_global,aqi_seasonal_amplitude,profile_shift_smd_mean,profile_shift_smd_max,experiment
extreme_abs_151_h1,xgboost,Saudi Arabia,0.0247883192109361,0.6252481376560697,0.0,0.0,0.0,0.498961284230406,0.0020774315391879,1.0,0.0268027853762846,0.6670590704018466,0.0,0.0,0.0,0.4999055712936733,0.0001888574126534,1.0,0.0020144661653484,0.0418109327457769,0.0,0.0,0.0,0.0009442870632673,-0.0018885741265345,0.0,10725,135.0,0.012587412587412588,75,82.78191142191142,27.66239037694757,124.0,138.0,0.048447274688447096,8.430000000000007,0.4696056332701313,1.8566510806355718,XGBoost h=1
extreme_abs_151_h1,xgboost,South Africa,0.0968581608067342,0.9309243294430164,0.0,0.0,0.0,0.5,0.0,1.0,0.1203574469173285,0.9383201333120166,0.0,0.0,0.0,0.5,0.0,1.0,0.0234992861105942,0.0073958038690001,0.0,0.0,0.0,0.0,0.0,0.0,10725,61.0,0.005687645687645688,75,67.70899766899767,26.25807060837327,96.0,99.0,0.29738668107130595,19.212222222222223,0.48868529562476737,0.702734267814652,XGBoost h=1
extreme_abs_151_h1,xgboost,South Korea,0.0607239127022417,0.8164896048226705,0.0,0.0,0.0,0.4999598522563032,8.029548739360848e-05,1.0,0.0931839314313362,0.8965343232325728,0.0,0.0,0.0,0.5,0.0,1.0,0.0324600187290945,0.0800447184099022,0.0,0.0,0.0,4.014774369681673e-05,-8.029548739360848e-05,0.0,12584,130.0,0.010330578512396695,87,78.68444055944056,28.597467379887217,118.0,136.0,0.11611978850332746,42.94912190082645,0.33701440589194626,0.7083236906204269,XGBoost h=1
extreme_abs_151_h1,xgboost,Thailand,0.0423447333827065,0.9262348786295284,0.0,0.0,0.0,0.499541564792176,0.0009168704156479,1.0,0.0590434933433061,0.9517574348402768,0.0,0.0,0.0,0.4998471882640586,0.0003056234718826,1.0,0.0166987599605996,0.0255225562107483,0.0,0.0,0.0,0.0003056234718826,-0.0006112469437653,0.0,9867,51.0,0.005168744299179082,69,82.60514847471369,17.2108519763204,103.0,120.0,0.051366634798059696,1.522946859903385,0.18806036696834352,0.5355574831760618,XGBoost h=1
extreme_abs_151_h1,xgboost,Turkey,0.239874394770868,0.8292526231143968,0.1031518624641833,0.0589198036006546,0.4137931034482758,0.5269024852924545,0.0051148330157456,0.9410801963993454,0.2925069958904552,0.867696844580872,0.1117647058823529,0.0621931260229132,0.5507246376811594,0.5295420549380437,0.0031090161468257,0.9378068739770868,0.0526326011195872,0.0384442214664751,0.0086128434181696,0.0032733224222585,0.1369315342328836,0.0026395696455892,-0.0020058168689199,-0.0032733224222585,10582,611.0,0.05773955773955774,74,86.35617085617086,31.179576870162776,133.0,152.0,0.010584047085743844,24.62950450450451,0.26257995232405207,0.5573171983725634,XGBoost h=1
extreme_abs_151_h1,xgboost,United Kingdom,0.0004604051565377,0.7920099635945583,0.0,0.0,0.0,0.5,0.0,1.0,0.0008613264427217,0.8888675991569267,0.0,0.0,0.0,0.5,0.0,1.0,0.000400921286184,0.0968576355623683,0.0,0.0,0.0,0.0,0.0,0.0,10439,1.0,9.579461634256155e-05,73,57.504933422741644,15.744813943548234,75.0,82.0,0.4659137315007217,2.044520547945204,0.32981422949870837,0.5495579842100767,XGBoost h=1
extreme_abs_151_h1,xgboost,United States,0.0318017454256293,0.9598789433187996,0.0,0.0,0.0,0.5,0.0,1.0,0.0408788587989063,0.9387760964349832,0.0,0.0,0.0,0.5,0.0,1.0,0.0090771133732769,-0.0211028468838164,0.0,0.0,0.0,0.0,0.0,0.0,27885,35.0,0.0012551551013089475,184,51.20132687824996,20.01032740722997,75.0,83.0,0.5700220742525349,10.135470085470082,0.40938837951199947,0.6766547916442124,XGBoost h=1
extreme_abs_151_h1,xgboost,Vietnam,0.3519898955785218,0.8285185017739146,0.2311926605504587,0.1503579952267303,0.5,0.5688978410829564,0.0125623130608175,0.8496420047732697,0.4330136460211443,0.8616604839419689,0.2875816993464052,0.1837708830548926,0.6609442060085837,0.5879472560837773,0.0078763708873379,0.8162291169451074,0.0810237504426225,0.0331419821680543,0.0563890387959465,0.0334128878281622,0.1609442060085837,0.0190494150008209,-0.0046859421734796,-0.0334128878281623,10868,838.0,0.0771071034228929,76,82.03910563121089,35.508594086358286,139.0,154.0,0.06071521674835534,41.52850877192983,0.4902260458327865,2.2217209335420196,XGBoost h=1
extreme_abs_151_h3,xgboost,Australia,0.0007117437722419,0.8635833657209484,0.0,0.0,0.0,0.5,0.0,1.0,0.0005662514156285,0.8285075787019044,0.0,0.0,0.0,0.5,0.0,1.0,-0.0001454923566134,-0.035075787019044,0.0,0.0,0.0,0.0,0.0,0.0,10293,1.0,9.71534052268532e-05,73,34.994267949091615,15.868014518089765,48.0,65.0,0.8376728587650708,8.228829389788288,0.6480414551650038,1.0460226584712988,XGBoost h=3
extreme_abs_151_h3,xgboost,Bangladesh,0.942985729183728,0.880075303938859,0.863506334286882,0.8646842177056336,0.862331655557067,0.782859095558873,0.2989660265878877,0.1353157822943664,0.951306421729062,0.900205638144163,0.876285868976719,0.8830991679170646,0.8695768972464741,0.7981227006498174,0.2868537666174298,0.1169008320829354,0.0083206925453339,0.0201303342053039,0.012779534689837,0.0184149502114309,0.0072452416894071,0.0152636050909443,-0.0121122599704578,-0.0184149502114309,10716,7331.0,0.6841172079134005,76,183.30076521089958,90.10428739507289,312.0,390.0,1.615388716241787,146.13157894736844,1.0947021131161194,1.7772869334954267,XGBoost h=3
