target,model,model_family,held_out_country,criterion,selected_threshold,part,validation_threshold,validation_rows,validation_events,validation_event_rate,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_f1,validation_macro_f1,validation_tn,validation_fp,validation_fn,validation_tp,validation_false_alarm_rate,validation_missed_event_rate,validation_roc_auc,validation_pr_auc,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,random_forest,ensemble,Bangladesh,f1,0.68,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.7769690182904069,0.6723346578450065,0.7719916327204668,0.9564861546855816,0.8543925916900207,0.6890536095157955,1314.0,2071.0,319.0,7012.0,0.6118168389955687,0.0435138453144182,0.8633485570573314,0.9315886633233744
extreme_abs_151_h3,random_forest,ensemble,Brazil,f1,0.66,validation_selected,0.66,46911.0,6237.0,0.132953891411396,0.9426360555093688,0.8839780163598819,0.7734423195558298,0.8040724707391375,0.7884600267274585,0.8776395890779621,39205.0,1469.0,1222.0,5015.0,0.0361164380193735,0.1959275292608626,0.97570934168433,0.8761501563704546,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Brazil,f1,0.66,test_calibrated,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8941876579440776,0.4926787639238232,0.0,0.0,0.0,0.4720692029609227,10969.0,163.0,1135.0,0.0,0.0146424721523535,1.0,0.470789294980063,0.0791075121643759
extreme_abs_151_h3,random_forest,ensemble,Brazil,f1,0.66,test_default_threshold,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.86777533219206,0.4793129621158037,0.0060851926977687,0.0026431718061674,0.0036855036855036,0.4664371812498941,10642.0,490.0,1132.0,3.0,0.0440172475745598,0.9973568281938326,0.470789294980063,0.0791075121643759
extreme_abs_151_h3,random_forest,ensemble,China,f1,0.64,validation_selected,0.64,45515.0,6075.0,0.1334724815994727,0.9428979457321762,0.8908096060902011,0.7680444170265268,0.8197530864197531,0.7930567720359901,0.879968128088314,37936.0,1504.0,1095.0,4980.0,0.0381338742393509,0.1802469135802469,0.9755296329685555,0.8790112427969758,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,China,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,21573.0,2215.0,0.102674639595791,0.7959022852639874,0.800915178587046,0.3102012491325468,0.8072234762979684,0.4481764632159418,0.6614869292506473,15382.0,3976.0,427.0,1788.0,0.2053931191238764,0.1927765237020316,0.8791799378561997,0.419783395135604
extreme_abs_151_h3,random_forest,ensemble,China,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,21573.0,2215.0,0.102674639595791,0.6996708849024244,0.8006684434920777,0.2454024361117745,0.927765237020316,0.3881386344319577,0.5945669060601598,13039.0,6319.0,160.0,2055.0,0.3264283500361608,0.0722347629796839,0.8791799378561997,0.419783395135604
extreme_abs_151_h3,random_forest,ensemble,Egypt,f1,0.66,validation_selected,0.66,46509.0,5662.0,0.1217398783031241,0.9513642520802426,0.8921364609861284,0.7922971114167813,0.813846697280113,0.8029273392577104,0.8875931766192894,39639.0,1208.0,1054.0,4608.0,0.0295737753078561,0.1861533027198869,0.9795256280129784,0.8917655465576925,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Egypt,f1,0.66,test_calibrated,,,,,,,,,,,,,,,,,,,14946.0,4966.0,0.3322628127927204,0.6133413622373879,0.5048451312613144,0.3445506692160612,0.1814337494965767,0.237699511937739,0.4893396488468221,8266.0,1714.0,4065.0,901.0,0.1717434869739479,0.8185662505034232,0.5857609298338926,0.3736630069611836
extreme_abs_151_h3,random_forest,ensemble,Egypt,f1,0.66,test_default_threshold,,,,,,,,,,,,,,,,,,,14946.0,4966.0,0.3322628127927204,0.6072527766626522,0.549858779177364,0.4031290184312044,0.3787756745871929,0.3905730897009967,0.5504198123727095,7195.0,2785.0,3085.0,1881.0,0.2790581162324649,0.6212243254128071,0.5857609298338926,0.3736630069611836
extreme_abs_151_h3,random_forest,ensemble,Ethiopia,f1,0.67,validation_selected,0.67,47250.0,6288.0,0.133079365079365,0.9431322751322752,0.8807751347273641,0.781020758545341,0.7958015267175572,0.7883418668767231,0.8777477319225617,39559.0,1403.0,1284.0,5004.0,0.0342512572628289,0.2041984732824427,0.9751519821542538,0.8753455860372654,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Ethiopia,f1,0.67,test_calibrated,,,,,,,,,,,,,,,,,,,10011.0,797.0,0.0796124263310358,0.9237838377784438,0.6210471817612117,0.5445026178010471,0.260978670012547,0.3528413910093299,0.6561744502146368,9040.0,174.0,589.0,208.0,0.0188843064901237,0.739021329987453,0.8488769340420542,0.3990595310441834
extreme_abs_151_h3,random_forest,ensemble,Ethiopia,f1,0.67,test_default_threshold,,,,,,,,,,,,,,,,,,,10011.0,797.0,0.0796124263310358,0.8997103186494856,0.683616783580929,0.3833145434047351,0.4265997490589711,0.4038004750593824,0.6745253874915191,8667.0,547.0,457.0,340.0,0.059366181897113,0.5734002509410289,0.8488769340420542,0.3990595310441834
extreme_abs_151_h3,random_forest,ensemble,France,f1,0.62,validation_selected,0.62,47038.0,6407.0,0.1362090224924529,0.9385603129384752,0.8885792519677597,0.7516096723422521,0.8198845013266739,0.7842639593908629,0.8742217169289466,38895.0,1736.0,1154.0,5253.0,0.0427259973911545,0.180115498673326,0.9724785399813802,0.8698487304536576,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,France,f1,0.62,test_calibrated,,,,,,,,,,,,,,,,,,,11421.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,France,f1,0.62,test_default_threshold,,,,,,,,,,,,,,,,,,,11421.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,Germany,f1,0.66,validation_selected,0.66,47207.0,6407.0,0.1357213972504077,0.9400936301819646,0.8776520759310436,0.7724158928299589,0.7919463087248322,0.782059186189889,0.8736666912555084,39305.0,1495.0,1333.0,5074.0,0.0366421568627451,0.2080536912751678,0.9729378368328758,0.8698062469279413,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Germany,f1,0.66,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10293.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,Germany,f1,0.66,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10293.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,India,f1,0.64,validation_selected,0.64,45727.0,5316.0,0.1162551665318083,0.9451090165547708,0.8810533934626826,0.7472682410997532,0.7975921745673439,0.7716105550500455,0.8702082403406919,38977.0,1434.0,1076.0,4240.0,0.0354853876419786,0.2024078254326561,0.9741475935961904,0.8590735214988039,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,India,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,20163.0,7276.0,0.3608589991568715,0.8421365868174379,0.8321615878503776,0.7730486991327552,0.7963166575041232,0.7845101888836233,0.8299776536278809,11186.0,1701.0,1482.0,5794.0,0.1319934818033677,0.2036833424958768,0.9199754917069346,0.8414479028757551
extreme_abs_151_h3,random_forest,ensemble,India,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,20163.0,7276.0,0.3608589991568715,0.8284977433913604,0.8430943679131153,0.7071847189060126,0.8955470038482682,0.7902971497877501,0.8226112364142644,10189.0,2698.0,760.0,6516.0,0.2093582680220377,0.1044529961517317,0.9199754917069346,0.8414479028757551
extreme_abs_151_h3,random_forest,ensemble,Indonesia,f1,0.64,validation_selected,0.64,46763.0,6172.0,0.1319846887496525,0.9436306481620084,0.8998671272423053,0.7585551330798479,0.8404082955281919,0.7973866256725596,0.8823238955775983,38940.0,1651.0,985.0,5187.0,0.040674041043581,0.1595917044718081,0.9770055522653442,0.8831259924035529,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Indonesia,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,13254.0,1568.0,0.1183039082541119,0.8380866153614003,0.475269553311655,0.0,0.0,0.0,0.4559559970445776,11108.0,578.0,1568.0,0.0,0.04946089337669,1.0,0.3887443155424073,0.0883935373467466
extreme_abs_151_h3,random_forest,ensemble,Indonesia,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,13254.0,1568.0,0.1183039082541119,0.7627131432020522,0.4341826474728176,0.0037759597230962,0.0038265306122448,0.0038010769718086,0.4345586687586978,10103.0,1583.0,1562.0,6.0,0.1354612356666096,0.9961734693877552,0.3887443155424073,0.0883935373467466
extreme_abs_151_h3,random_forest,ensemble,Japan,f1,0.64,validation_selected,0.64,45410.0,6407.0,0.1410922704250165,0.9371283858181018,0.8805054820013785,0.7642857142857142,0.8016232245980959,0.7825093319113278,0.8728810673045628,37419.0,1584.0,1271.0,5136.0,0.0406122605953388,0.1983767754019041,0.972769796623641,0.8730710147019489,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Japan,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,22278.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22278.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,Japan,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,22278.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22278.0,0.0,0.0,0.0,0.0,0.0,,
extreme_abs_151_h3,random_forest,ensemble,Mexico,f1,0.63,validation_selected,0.63,46890.0,6231.0,0.1328854766474728,0.9423117935593944,0.8956634499580414,0.7575978959672706,0.8321296742095972,0.7931166347992352,0.879799752254955,39000.0,1659.0,1046.0,5185.0,0.0408027742935143,0.1678703257904028,0.9757324195261656,0.8779526223101918,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Mexico,f1,0.63,test_calibrated,,,,,,,,,,,,,,,,,,,12408.0,1178.0,0.0949387491940683,0.9125564152159896,0.7385541849913901,0.5407537248028046,0.5237691001697793,0.5321259163432513,0.7419486318170005,10706.0,524.0,561.0,617.0,0.0466607301869991,0.4762308998302207,0.8099897648640026,0.4980401917062898
extreme_abs_151_h3,random_forest,ensemble,Mexico,f1,0.63,test_default_threshold,,,,,,,,,,,,,,,,,,,12408.0,1178.0,0.0949387491940683,0.8947453255963894,0.7849433136744138,0.4613992762364294,0.6494057724957555,0.5394922425952046,0.7400372950919608,10337.0,893.0,413.0,765.0,0.0795191451469278,0.3505942275042444,0.8099897648640026,0.4980401917062898
extreme_abs_151_h3,random_forest,ensemble,Nigeria,f1,0.65,validation_selected,0.65,47228.0,5817.0,0.1231684593884983,0.9434445667824172,0.8863333926514091,0.7503182686187142,0.8105552690390235,0.779274440128915,0.8734208397596794,39842.0,1569.0,1102.0,4715.0,0.0378884837362053,0.1894447309609764,0.9742800721565849,0.8670797464243134,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Nigeria,f1,0.65,test_calibrated,,,,,,,,,,,,,,,,,,,10152.0,3938.0,0.3879038613081166,0.8146178092986603,0.8100154911589894,0.7469966362325805,0.7894870492635856,0.7676543209876543,0.8067212935649514,5161.0,1053.0,829.0,3109.0,0.1694560669456067,0.2105129507364144,0.8755983678788194,0.8490820692303453
extreme_abs_151_h3,random_forest,ensemble,Nigeria,f1,0.65,test_default_threshold,,,,,,,,,,,,,,,,,,,10152.0,3938.0,0.3879038613081166,0.7851654846335697,0.7988386698035841,0.6751744765702892,0.8598273235144743,0.7563945046353178,0.7821264215538495,4585.0,1629.0,552.0,3386.0,0.2621499839073061,0.1401726764855256,0.8755983678788194,0.8490820692303453
extreme_abs_151_h3,random_forest,ensemble,Pakistan,f1,0.67,validation_selected,0.67,47080.0,5038.0,0.1070093457943925,0.9430118946474086,0.8618703504854472,0.7226318774815655,0.758634378721715,0.7401956037571414,0.8540957501805521,40575.0,1467.0,1216.0,3822.0,0.0348936777508206,0.241365621278285,0.9715654673687908,0.8281384459262555,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Pakistan,f1,0.67,test_calibrated,,,,,,,,,,,,,,,,,,,11139.0,9129.0,0.8195529221653649,0.825388275428674,0.7704844165632567,0.924988168480833,0.8563917186986526,0.8893692053921848,0.737637551386746,1376.0,634.0,1311.0,7818.0,0.3154228855721393,0.1436082813013473,0.865546732325883,0.9609652190795172
extreme_abs_151_h3,random_forest,ensemble,Pakistan,f1,0.67,test_default_threshold,,,,,,,,,,,,,,,,,,,11139.0,9129.0,0.8195529221653649,0.8770087081425622,0.7600765479209277,0.9101384924410614,0.943038667981159,0.9262965353991822,0.7775114113310274,1160.0,850.0,520.0,8609.0,0.4228855721393035,0.056961332018841,0.865546732325883,0.9609652190795172
extreme_abs_151_h3,random_forest,ensemble,Philippines,f1,0.64,validation_selected,0.64,45748.0,6387.0,0.1396126606627612,0.937724053510536,0.8838004306044422,0.7603001765744556,0.8089870048536089,0.7838883410452856,0.8737543425247369,37732.0,1629.0,1220.0,5167.0,0.0413861436447244,0.1910129951463911,0.9732558369920334,0.8741558101731772,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Philippines,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,20022.0,138.0,0.0068924183398261,0.9894615922485266,0.505360438368625,0.0259740259740259,0.0144927536231884,0.0186046511627906,0.5066535018599864,19809.0,75.0,136.0,2.0,0.0037718768859384,0.9855072463768116,0.8911046387890343,0.0444823511031682
extreme_abs_151_h3,random_forest,ensemble,Philippines,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,20022.0,138.0,0.0068924183398261,0.9812206572769951,0.5587800547523462,0.0656934306569343,0.1304347826086956,0.087378640776699,0.5389456788865328,19628.0,256.0,120.0,18.0,0.0128746731040032,0.8695652173913043,0.8911046387890343,0.0444823511031682
extreme_abs_151_h3,random_forest,ensemble,Russia,f1,0.65,validation_selected,0.65,46975.0,6225.0,0.1325172964342735,0.9394145822245876,0.8813765984182127,0.7555589169565875,0.8024096385542169,0.7782798379557495,0.8715967081881221,39134.0,1616.0,1230.0,4995.0,0.0396564417177914,0.1975903614457831,0.9738421662108556,0.8695094500678814,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Russia,f1,0.65,test_calibrated,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.1024147247551502,0.9427558257345492,0.7570445064803326,0.8639455782312925,0.5234954657873042,0.6519507186858317,0.8103819830779664,10531.0,100.0,578.0,635.0,0.009406452826639,0.4765045342126958,0.9222170102012324,0.7152398693567223
extreme_abs_151_h3,random_forest,ensemble,Russia,f1,0.65,test_default_threshold,,,,,,,,,,,,,,,,,,,11844.0,1213.0,0.1024147247551502,0.934228301249578,0.7928279945962139,0.7051039697542533,0.6150041220115416,0.6569793042712462,0.8103031647657767,10319.0,312.0,467.0,746.0,0.0293481328191139,0.3849958779884583,0.9222170102012324,0.7152398693567223
extreme_abs_151_h3,random_forest,ensemble,Saudi Arabia,f1,0.63,validation_selected,0.63,47165.0,6387.0,0.135418212657691,0.939022580303191,0.8882818310216685,0.7526990067655103,0.818694222639737,0.784310784460777,0.8744014290717139,39060.0,1718.0,1158.0,5229.0,0.0421305605964,0.181305777360263,0.9740683443980296,0.8716091377744143,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Saudi Arabia,f1,0.63,test_calibrated,,,,,,,,,,,,,,,,,,,10575.0,134.0,0.0126713947990543,0.9867612293144208,0.4997126712000766,0.0,0.0,0.0,0.4966682532127558,10435.0,6.0,134.0,0.0,0.0005746575998467,1.0,0.5288408069793739,0.013858813247082
extreme_abs_151_h3,random_forest,ensemble,Saudi Arabia,f1,0.63,test_default_threshold,,,,,,,,,,,,,,,,,,,10575.0,134.0,0.0126713947990543,0.9791016548463356,0.495833732401111,0.0,0.0,0.0,0.4947202446366286,10354.0,87.0,134.0,0.0,0.0083325351977779,1.0,0.5288408069793739,0.013858813247082
extreme_abs_151_h3,random_forest,ensemble,South Africa,f1,0.64,validation_selected,0.64,47165.0,6398.0,0.1356514364465175,0.9385137284002968,0.8819444973210738,0.7574330291433617,0.8043138480775243,0.7801697998787144,0.872214111899228,39119.0,1648.0,1252.0,5146.0,0.0404248534353766,0.1956861519224757,0.9726534763432286,0.8687405131291193,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,South Africa,f1,0.64,test_calibrated,,,,,,,,,,,,,,,,,,,10575.0,61.0,0.0057683215130023,0.9942316784869976,0.5,0.0,0.0,0.0,0.4985537483996396,10514.0,0.0,61.0,0.0,0.0,1.0,0.8465262553909386,0.0207290128488306
extreme_abs_151_h3,random_forest,ensemble,South Africa,f1,0.64,test_default_threshold,,,,,,,,,,,,,,,,,,,10575.0,61.0,0.0057683215130023,0.9942316784869976,0.5,0.0,0.0,0.0,0.4985537483996396,10514.0,0.0,61.0,0.0,0.0,1.0,0.8465262553909386,0.0207290128488306
extreme_abs_151_h3,random_forest,ensemble,South Korea,f1,0.65,validation_selected,0.65,46890.0,6388.0,0.1362337385370015,0.9390914907229686,0.8816089255485486,0.762719428741446,0.802598622417032,0.7821510297482838,0.8733737670124833,38907.0,1595.0,1261.0,5127.0,0.0393807713199348,0.197401377582968,0.9737567711198164,0.8720837665468978,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,South Korea,f1,0.65,test_calibrated,,,,,,,,,,,,,,,,,,,12408.0,127.0,0.0102353320438426,0.9897646679561574,0.5,0.0,0.0,0.0,0.4974280043744177,12281.0,0.0,127.0,0.0,0.0,1.0,0.7810522239398032,0.0387685085493551
extreme_abs_151_h3,random_forest,ensemble,South Korea,f1,0.65,test_default_threshold,,,,,,,,,,,,,,,,,,,12408.0,127.0,0.0102353320438426,0.98928110896196,0.5036520147952762,0.125,0.0078740157480314,0.0148148148148148,0.5047130271148746,12274.0,7.0,126.0,1.0,0.000569986157479,0.9921259842519684,0.7810522239398032,0.0387685085493551
extreme_abs_151_h3,random_forest,ensemble,Thailand,f1,0.6,validation_selected,0.6,47292.0,6400.0,0.1353294426118582,0.9368603569314048,0.8923856056808177,0.7361649142224682,0.83140625,0.7808922805987673,0.8720040235940127,38985.0,1907.0,1079.0,5321.0,0.0466350386383644,0.16859375,0.9725858091130296,0.8691532187744758,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Thailand,f1,0.6,test_calibrated,,,,,,,,,,,,,,,,,,,9729.0,51.0,0.0052420598211532,0.97574262514133,0.6367261101588807,0.0697674418604651,0.2941176470588235,0.112781954887218,0.5502425822789571,9478.0,200.0,36.0,15.0,0.0206654267410622,0.7058823529411765,0.9496351133964642,0.055693622140378
extreme_abs_151_h3,random_forest,ensemble,Thailand,f1,0.6,test_default_threshold,,,,,,,,,,,,,,,,,,,9729.0,51.0,0.0052420598211532,0.9612498715181416,0.6782028372415302,0.0546448087431694,0.392156862745098,0.0959232613908872,0.5380619405531192,9332.0,346.0,31.0,20.0,0.0357511882620376,0.6078431372549019,0.9496351133964642,0.055693622140378
extreme_abs_151_h3,random_forest,ensemble,Turkey,f1,0.61,validation_selected,0.61,47186.0,6317.0,0.1338744542872886,0.9392616454032976,0.8944728488483997,0.7438180019782393,0.8333069495013455,0.7860235926534269,0.8753156319363853,39056.0,1813.0,1053.0,5264.0,0.0443612518045462,0.1666930504986544,0.9755176670326162,0.874722807197824,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Turkey,f1,0.61,test_calibrated,,,,,,,,,,,,,,,,,,,10434.0,600.0,0.0575043128234617,0.9265861606287138,0.5572889973561115,0.2514970059880239,0.14,0.1798715203426124,0.5707223559373341,9584.0,250.0,516.0,84.0,0.0254220052877771,0.86,0.7855031862246626,0.1993546120239234
extreme_abs_151_h3,random_forest,ensemble,Turkey,f1,0.61,test_default_threshold,,,,,,,,,,,,,,,,,,,10434.0,600.0,0.0575043128234617,0.9155645006708836,0.6163885499288184,0.2715447154471544,0.2783333333333333,0.2748971193415638,0.615034678838339,9386.0,448.0,433.0,167.0,0.0455562334756965,0.7216666666666667,0.7855031862246626,0.1993546120239234
extreme_abs_151_h3,random_forest,ensemble,United Kingdom,f1,0.62,validation_selected,0.62,47207.0,6407.0,0.1357213972504077,0.9371703349079584,0.8856312565606859,0.7457506070561348,0.8148899641017637,0.7787887828162291,0.8710871055280562,39020.0,1780.0,1186.0,5221.0,0.0436274509803921,0.1851100358982363,0.9722634863216396,0.867987386402614,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,United Kingdom,f1,0.62,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.9221725612125924,0.0012468827930174
extreme_abs_151_h3,random_forest,ensemble,United Kingdom,f1,0.62,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.9221725612125924,0.0012468827930174
extreme_abs_151_h3,random_forest,ensemble,United States,f1,0.62,validation_selected,0.62,44627.0,6402.0,0.143455755484348,0.9358684204629484,0.8856449311029153,0.7565961148158886,0.8152139956263668,0.784812030075188,0.8735656642989891,36546.0,1679.0,1183.0,5219.0,0.0439241334205363,0.1847860043736332,0.9722371994199818,0.8747714328791657,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,United States,f1,0.62,test_calibrated,,,,,,,,,,,,,,,,,,,27495.0,35.0,0.0012729587197672,0.9987270412802328,0.5,0.0,0.0,0.0,0.4996815576380675,27460.0,0.0,35.0,0.0,0.0,1.0,0.6499458953282697,0.0050321973364724
extreme_abs_151_h3,random_forest,ensemble,United States,f1,0.62,test_default_threshold,,,,,,,,,,,,,,,,,,,27495.0,35.0,0.0012729587197672,0.9987270412802328,0.5,0.0,0.0,0.0,0.4996815576380675,27460.0,0.0,35.0,0.0,0.0,1.0,0.6499458953282697,0.0050321973364724
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,validation_selected,0.6,47144.0,6284.0,0.1332937383336161,0.9386772441880196,0.8959462501476063,0.737771548703574,0.8376830044557607,0.7845592070944184,0.8744050162517065,38989.0,1871.0,1020.0,5264.0,0.0457905041605482,0.1623169955442393,0.974289914748253,0.8726249197083136,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.929357969391564,0.614930522003571,0.5952380952380952,0.243605359317905,0.3457216940363007,0.6541925362906534,9759.0,136.0,621.0,200.0,0.013744315310763,0.756394640682095,0.778763865902574,0.3751975965952021
extreme_abs_151_h3,random_forest,ensemble,Vietnam,f1,0.6,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,821.0,0.0766144083613288,0.91993281075028,0.6796372877454441,0.4730713245997088,0.3958587088915956,0.4310344827586206,0.6939854204598163,9533.0,362.0,496.0,325.0,0.0365841334007074,0.6041412911084044,0.778763865902574,0.3751975965952021
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,validation_selected,0.33,47207.0,6407.0,0.1357213972504077,0.9420848602961424,0.8959080696817512,0.7625446747676912,0.832526923677228,0.7960005969258319,0.8811262551113137,39139.0,1661.0,1073.0,5334.0,0.0407107843137254,0.1674730763227719,0.9758825709931233,0.8832977174396486,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.8635833657209484,0.0007117437722419
extreme_abs_151_h3,xgboost,boosting,Australia,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,10293.0,1.0,9.71534052268532e-05,0.9999028465947732,0.5,0.0,0.0,0.0,0.4999757104687879,10292.0,0.0,1.0,0.0,0.0,1.0,0.8635833657209484,0.0007117437722419
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,validation_selected,0.34,47144.0,5308.0,0.1125912099100627,0.947289156626506,0.8906865617947801,0.7409936827727506,0.8176337603617182,0.7774294670846394,0.8737670054766821,40319.0,1517.0,968.0,4340.0,0.0362606367721579,0.1823662396382818,0.9761442376854164,0.8618725743794573,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_calibrated,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.8010451661067562,0.7348526028256204,0.8165875045670442,0.914609193834402,0.8628233174623601,0.7504269388670035,1879.0,1506.0,626.0,6705.0,0.444903988183161,0.0853908061655981,0.880075303938859,0.942985729183728
extreme_abs_151_h3,xgboost,boosting,Bangladesh,f1,0.34,test_default_threshold,,,,,,,,,,,,,,,,,,,10716.0,7331.0,0.6841172079134005,0.812989921612542,0.782859095558873,0.862331655557067,0.8646842177056336,0.863506334286882,0.7833087226989965,2373.0,1012.0,992.0,6339.0,0.2989660265878877,0.1353157822943664,0.880075303938859,0.942985729183728
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,validation_selected,0.33,46911.0,6237.0,0.132953891411396,0.943979024109484,0.8997525947051442,0.7629316625382486,0.8395061728395061,0.7993893129770993,0.8834165662529261,39047.0,1627.0,1001.0,5236.0,0.0400009834292176,0.1604938271604938,0.9782065297382208,0.8886396654383585,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_calibrated,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8728295426754707,0.4809108875314409,0.0,0.0,0.0,0.4660485766518673,10707.0,425.0,1135.0,0.0,0.0381782249371182,1.0,0.4244223898717987,0.0749348617677429
extreme_abs_151_h3,xgboost,boosting,Brazil,f1,0.33,test_default_threshold,,,,,,,,,,,,,,,,,,,12267.0,1135.0,0.0925246596559876,0.8896225646042227,0.4901634926338483,0.0,0.0,0.0,0.4707937877480587,10913.0,219.0,1135.0,0.0,0.0196730147323032,1.0,0.4244223898717987,0.0749348617677429
extreme_abs_151_h3,xgboost,boosting,China,f1,0.38,validation_selected,0.38,45515.0,6075.0,0.1334724815994727,0.9454026145226848,0.8914193148523777,0.7828553419476836,0.8177777777777778,0.7999355929474278,0.884161718289282,38062.0,1378.0,1107.0,4968.0,0.0349391480730223,0.1822222222222222,0.9774529232297432,0.8897277237898175,,,,,,,,,,,,,,,,,
extreme_abs_151_h3,xgboost,boosting,China,f1,0.38,test_calibrated,,,,,,,,,,,,,,,,,,,21573.0,2215.0,0.102674639595791,0.8010476058035507,0.7917879391211851,0.3123079703596602,0.7801354401805869,0.4460505937016004,0.6624004027889888,15553.0,3805.0,487.0,1728.0,0.1965595619382167,0.219864559819413,0.8788848795780211,0.4937565605405867
