Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
US,United States,2016-07-01,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,0.3,0.003,0.049,,15.0,0.0,0.15,0.003,0.044,,7.5,0.0,0.15,0.003,0.044,,7.5,0.0,0.27,0.003,0.048,,13.5,0.0,0.285,0.003,0.0485,,14.25,0.0,0.2121320343559642,,0.0070710678118654,,10.606601717798211,,8,5,7,7,5,2016,7,3,28,-0.4999999999999997,-0.8660254037844388,37.0,35.0,19.03,3.0,,5,,,,2,,,42.96,,0.0557499999999999,,,,0.071,0.001,,3.0,0.03115,,42.96,42.96,,3.0,3.0,,-2.998750000000001,-0.17077002308217049,4.0,,,2.0,-0.0059749999999999664,-0.35511780640329277,4.0,,,2.0
US,United States,2016-08-01,1.0,,2.0,1.0,3.0,,1.0,,2.0,1.0,6.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,6.0,,2.8,,0.051,35.0,45.0,,2.8,,0.049,35.0,14.866666666666667,,2.8,,0.049,35.0,9.6,,2.8,,0.0506,35.0,29.0,,2.8,,0.0508,35.0,37.0,,,,0.0028284271247461,,15.01288335619333,,10,4,10,7,4,2016,8,3,29,-0.8660254037844384,-0.5000000000000004,6.105,42.4,9.029999999999998,24.0,39.980000000000004,6,0,0,,3,,,14.25,,0.0485,0.003,42.96,,0.0557499999999999,,,,0.071,0.001,28.605,42.96,20.30103568786578,,,,20.351,1.33304360270297,5.0,,,2.0,-0.0024799999999999753,-0.16740686029059834,5.0,,,3.0
US,United States,2016-09-01,1.0,1.0,,3.0,3.0,,1.0,1.0,,3.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,3.0,4.0,,0.3,0.007,,43.0,6.3,,0.3,0.007,,31.666666666666668,4.425,,0.3,0.007,,37.0,4.2,,0.3,0.007,,41.8,5.91,,0.3,0.007,,42.4,6.105,,,,,14.742229591663987,1.5195942440884234,,9,4,9,8,4,2016,9,3,30,-1.0,-1.8369701987210297e-16,19.03,3.0,5.71,,39.384,7,0,0,,4,,,37.0,35.0,0.0508,,14.25,,0.0485,0.003,42.96,,0.0557499999999999,,31.403333333333336,42.96,15.15117267188693,35.0,35.0,,-13.935833333333335,-0.8718726924116382,6.0,16.73333333333333,0.8480504098913547,3.0,,,6.0,0.0026550000000000002,0.634719438183438,3.0
US,United States,2016-10-01,,,8.0,1.0,3.0,,,,8.0,1.0,3.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,8.0,1.0,3.0,,,,0.035,3.0,19.7,,,,0.0175,3.0,11.733333333333334,,,,0.019,3.0,13.0,,,,0.028,3.0,18.36,,,,0.0315,3.0,19.03,,,,0.0106904496764969,,8.669678963683333,,12,3,12,12,3,2016,10,4,31,-0.8660254037844386,0.5000000000000001,9.029999999999998,24.0,8.04,51.8,38.788,8,0,0,,5,,,6.105,42.4,,0.007,37.0,35.0,0.0508,,14.25,,0.0485,0.003,19.118333333333336,37.0,16.012518800405303,38.7,42.4,5.2325901807804485,0.9800000000000004,0.06317385455387023,7.0,-26.85,-1.4790376835899754,4.0,-0.021366666666666645,-1.6078636345718675,6.0,,,4.0
US,United States,2016-11-01,,,6.0,3.0,5.0,,,,22.0,5.0,7.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,22.0,5.0,7.0,,,,0.054,25.0,9.9,,,,0.040590909090909,16.8,4.257142857142857,,,,0.047,19.0,3.9,,,,0.0519,23.0,8.160000000000002,,,,0.0538999999999999,24.0,9.029999999999998,,,,0.0131027408652471,7.496665925596525,3.2750863311049487,,34,3,34,14,3,2016,11,4,32,-0.5000000000000004,0.8660254037844384,5.71,,8.0,,38.192,9,0,0,40.7,6,,,19.03,3.0,0.0315,,6.105,42.4,,0.007,37.0,35.0,0.0508,,20.71166666666667,37.0,15.5160000751912,26.8,42.4,20.94086913191523,-9.142500000000002,-0.6363899592831893,8.0,-0.4800000000000004,-0.024263724074741384,5.0,0.0040857142857141995,0.28035646560310745,7.0,,,4.0
US,United States,2016-12-01,,2.0,4.0,,2.0,1.0,,2.0,4.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,4.0,,2.0,1.0,,0.01,0.031,,5.8,0.0,,0.009,0.0252499999999999,,4.9,0.0,,0.009,0.03,,4.9,0.0,,0.0098,0.0306999999999999,,5.62,0.0,,0.0099,0.03085,,5.71,0.0,,0.001414213562373,0.0101775897605146,,1.272792206135785,,9,4,9,9,4,2016,12,4,33,-2.4492935982947064e-16,1.0,8.04,51.8,4.5,16.5,37.596,10,0,0,40.7,6,1,0,9.029999999999998,24.0,0.0538999999999999,,19.03,3.0,0.0315,,6.105,42.4,,0.007,11.388333333333334,19.03,6.777551794957625,23.133333333333336,42.4,19.71429261559576,-11.446666666666665,-0.8306989803674875,9.0,,,6.0,-0.019474999999999975,-1.435220269542568,8.0,0.004891250000000001,1.3348448936070063,4.0
US,United States,2017-01-01,4.0,2.0,8.0,5.0,9.0,10.0,5.0,2.0,8.0,5.0,9.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,8.0,5.0,9.0,11.0,1.59,0.01,0.047,57.0,9.0,0.002,0.7,0.0085,0.032875,19.8,3.8777777777777778,0.0008181818181818,0.59,0.0085,0.0355,7.0,3.6,0.001,1.314,0.0097,0.0428,46.6,7.08,0.002,1.452,0.00985,0.0448999999999999,51.8,8.04,0.002,0.5754563406549623,0.0021213203435596,0.0128667622745029,24.0249869927124,2.939293187901548,0.0007507571935295,40,6,40,38,6,2017,1,1,34,0.49999999999999994,0.8660254037844387,8.0,,4.234999999999999,40.3,37.0,11,0,0,46.160000000000004,7,,0,5.71,,0.03085,0.0099,9.029999999999998,24.0,0.0538999999999999,,19.03,3.0,0.0315,,11.256666666666666,19.03,6.9335512786257905,13.500000000000004,24.0,14.849242404917517,-7.972000000000001,-0.5911163682311628,10.0,27.399999999999995,1.5484427702613535,6.0,-0.003261111111111187,-0.22874263978924478,9.0,0.0038629999999999992,1.0022752160452557,5.0
US,United States,2017-02-01,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,0.027,,8.0,,,,0.027,,8.0,,,,0.027,,8.0,,,,0.027,,8.0,,,,0.027,,8.0,,,,,,,,2,2,2,2,2,2017,2,1,35,0.8660254037844386,0.5000000000000001,4.5,16.5,5.0,5.0,35.203,12,0,0,46.160000000000004,7,0,0,8.04,51.8,0.0448999999999999,0.00985,5.71,,0.03085,0.0099,9.029999999999998,24.0,0.0538999999999999,,7.593333333333333,9.029999999999998,1.7044745035738476,37.9,51.8,19.657568516986018,-7.287272727272727,-0.559780088822352,11.0,,,7.0,-0.020834999999999968,-1.5455278637242909,10.0,,,6.0
US,United States,2017-03-01,,1.0,3.0,2.0,1.0,2.0,,1.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,3.0,,0.001,0.041,17.0,4.5,0.001,,0.001,0.0366666666666666,12.0,4.5,0.0003333333333333,,0.001,0.041,12.0,4.5,0.0,,0.001,0.041,16.0,4.5,0.0008,,0.001,0.041,16.5,4.5,0.0009,,,0.0075055534994651,7.071067811865476,,0.0005773502691896,10,5,9,9,5,2017,3,1,36,1.0,6.123233995736766e-17,4.234999999999999,40.3,20.85,74.39999999999999,33.40600000000001,13,0,0,45.22,8,0,1,8.0,,0.027,,8.04,51.8,0.0448999999999999,0.00985,5.71,,0.03085,0.0099,7.25,8.04,1.3338290745069188,51.8,51.8,,-10.18,-0.8086248585502767,12.0,-11.814285714285713,-0.6157076709036919,7.0,-0.004940909090909058,-0.3467642683232141,11.0,-0.005630833333333333,-1.4853407405572343,6.0
US,United States,2017-04-01,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.004,0.053,42.0,4.3,0.0,0.0,0.0025,0.037,25.0,3.65,0.0,0.0,0.0025,0.037,25.0,3.65,0.0,0.0,0.0037,0.0498,38.6,4.17,0.0,0.0,0.00385,0.0513999999999999,40.3,4.234999999999999,0.0,,0.0021213203435596,0.0226274169979695,24.04163056034261,0.9192388155425116,0.0,12,6,12,12,6,2017,4,2,37,0.8660254037844387,-0.4999999999999998,5.0,5.0,19.5,,31.60900000000002,14,0,0,44.28,9,0,,4.5,16.5,0.041,0.001,8.0,,0.027,,8.04,51.8,0.0448999999999999,0.00985,6.846666666666667,8.04,2.0323713571425173,34.15,51.8,24.960869375885125,-9.661923076923078,-0.7804724552982699,13.0,13.462499999999999,0.7377026773250358,8.0,0.005870833333333256,0.4297769903808452,12.0,-0.0019764285714285717,-0.48648240927654957,7.0
US,United States,2017-05-01,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,0.007,0.033,5.0,5.0,0.0,,0.007,0.033,5.0,3.4,0.0,,0.007,0.033,5.0,5.0,0.0,,0.007,0.033,5.0,5.0,0.0,,0.007,0.033,5.0,5.0,0.0,,,,,2.771281292110204,,7,5,7,7,5,2017,5,2,38,0.49999999999999994,-0.8660254037844387,20.85,74.39999999999999,10.85,,29.811999999999994,15,0,0,43.339999999999996,10,1,,4.234999999999999,40.3,0.0513999999999999,0.00385,4.5,16.5,0.041,0.001,8.0,,0.027,,5.578333333333333,8.0,2.1014062751722524,28.4,40.3,16.82914139223983,-8.206785714285713,-0.6742899474036362,14.0,-23.333333333333332,-1.321959453814622,9.0,-0.012980769230769199,-0.9849136489735478,13.0,0.001420625,0.37133915918536925,8.0
US,United States,2017-06-01,4.0,5.0,6.0,5.0,2.0,3.0,4.0,5.0,6.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,5.0,2.0,3.0,0.3,0.014,0.059,80.0,21.0,0.0,0.1725,0.008,0.038,39.2,19.5,0.0,0.195,0.007,0.034,43.0,19.5,0.0,0.279,0.0124,0.0569999999999999,68.8,20.7,0.0,0.2895,0.0132,0.0579999999999999,74.39999999999999,20.85,0.0,0.1284198842339716,0.0040620192023179,0.0163829179330179,29.642874354556103,2.1213203435596424,0.0,25,6,25,25,6,2017,6,2,39,1.2246467991473532e-16,-1.0,19.5,,243.99999999999997,,28.925,16,0,1,51.8,11,,,5.0,5.0,0.033,0.007,4.234999999999999,40.3,0.0513999999999999,0.00385,4.5,16.5,0.041,0.001,4.578333333333333,5.0,0.388469217999727,20.599999999999998,40.3,18.003610748958106,8.190333333333337,0.6872147290712078,15.0,48.39999999999999,2.6588145066486746,10.0,0.012946428571428498,0.986078854761039,14.0,0.007462777777777777,2.067370883709285,9.0
US,United States,2017-07-01,1.0,1.0,5.0,,6.0,2.0,1.0,1.0,5.0,,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,,6.0,2.0,0.03,0.002,0.087,,20.0,0.0,0.03,0.002,0.045,,14.116666666666667,0.0,0.03,0.002,0.049,,13.75,0.0,0.03,0.002,0.0722,,19.0,0.0,0.03,0.002,0.0795999999999999,,19.5,0.0,,,0.0292318319644869,,4.608868263106103,0.0,15,5,15,15,5,2017,7,3,40,-0.4999999999999997,-0.8660254037844388,10.85,,27.09999999999999,,27.310000000000006,17,0,0,51.8,11,,,20.85,74.39999999999999,0.0579999999999999,0.0132,5.0,5.0,0.033,0.007,4.234999999999999,40.3,0.0513999999999999,0.00385,10.028333333333334,20.85,9.379640629221,39.9,74.39999999999999,34.70172906354956,6.3284375,0.5411380799101456,16.0,,,11.0,0.03368333333333326,2.5740428644803566,15.0,-0.0044835000000000005,-1.0825777159730976,10.0
US,United States,2017-08-01,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,4.0,,,,,,11.0,,,,,,8.0,,,,,,8.0,,,,,,10.7,,,,,,10.85,,,,,,2.943920288775949,,4,1,2,1,1,2017,8,3,41,-0.8660254037844384,-0.5000000000000004,243.99999999999997,,12.9,,25.695000000000014,18,1,0,51.8,11,,,19.5,,0.0795999999999999,0.002,20.85,74.39999999999999,0.0579999999999999,0.0132,5.0,5.0,0.033,0.007,15.116666666666667,20.85,8.78725402690359,39.699999999999996,74.39999999999999,49.073210614346394,-2.693823529411766,-0.23574447484703245,17.0,,,11.0,,,16.0,,,11.0
US,United States,2017-09-01,,,,,3.0,1.0,,,,,3.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,5.0,1.0,,,,,288.0,0.001,,,,,73.4,0.001,,,,,9.0,0.001,,,,,200.0,0.001,,,,,243.99999999999997,0.001,,,,,123.20227270631008,,6,2,4,4,2,2017,9,3,42,-1.0,-1.8369701987210297e-16,27.09999999999999,,21.299999999999997,,38.19199999999999,19,0,0,51.8,11,,,10.85,,,,19.5,,0.0795999999999999,0.002,20.85,74.39999999999999,0.0579999999999999,0.0132,17.066666666666666,20.85,5.425940778642294,74.39999999999999,74.39999999999999,,230.6058333333333,20.768061179803023,18.0,,,11.0,,,16.0,,,11.0
US,United States,2017-10-01,1.0,3.0,5.0,,10.0,,1.0,3.0,6.0,,12.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,6.0,,14.0,,0.43,0.015,0.046,,44.0,,0.43,0.0063333333333333,0.0339999999999999,,9.328571428571427,,0.43,0.004,0.035,,6.35,,0.43,0.0128,0.045,,17.700000000000003,,0.43,0.0139,0.0455,,27.09999999999999,,,0.007767453465154,0.0105261578935526,,11.496248790963785,,24,4,22,19,4,2017,10,4,43,-0.8660254037844386,0.5000000000000001,12.9,,19.765,36.2,37.59600000000001,20,0,0,51.8,11,,0,243.99999999999997,,,,10.85,,,,19.5,,0.0795999999999999,0.002,91.44999999999999,243.99999999999997,132.18295086734898,,,,1.5686842105263068,0.029052978116762607,19.0,,,11.0,-0.002521874999999965,-0.166023532791216,16.0,0.007824090909090909,1.8830402405513234,11.0
US,United States,2017-11-01,,1.0,12.0,,6.0,,,1.0,14.0,,8.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,14.0,,23.0,,,0.007,0.049,,14.0,,,0.007,0.0144285714285714,,6.156521739130435,,,0.007,0.0125,,5.0,,,0.007,0.0359,,12.0,,,0.007,0.04185,,12.9,,,,0.015036950824881,,4.653036749064238,,38,3,23,19,3,2017,11,4,44,-0.5000000000000004,0.8660254037844384,21.299999999999997,,39.04999999999998,10.6,37.0,21,0,1,51.8,11,,0,27.09999999999999,,0.0455,0.0139,243.99999999999997,,,,10.85,,,,93.9833333333333,243.99999999999997,130.17206241484126,,,,-12.709749999999998,-0.24183714905379725,20.0,,,11.0,-0.006023529411764671,-0.40920059927955404,17.0,0.0002720833333333334,0.05966371030468965,12.0
US,United States,2017-12-01,3.0,1.0,1.0,,3.0,,3.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,10.0,,0.9,0.014,0.037,,24.0,,0.5333333333333333,0.014,0.037,,7.85,,0.7,0.014,0.037,,5.0,,0.86,0.014,0.037,,18.6,,0.88,0.014,0.037,,21.299999999999997,,0.4725815626252608,,,,7.809573896471206,,15,4,11,8,4,2017,12,4,45,-2.4492935982947064e-16,1.0,19.765,36.2,8.0,24.85,36.01000000000002,22,0,0,51.8,11,0,0,12.9,,0.04185,0.007,27.09999999999999,,0.0455,0.0139,243.99999999999997,,,,94.66666666666664,243.99999999999997,129.521208044603,,,,-3.7045238095238098,-0.07221392304961874,21.0,,,11.0,-0.010538888888888855,-0.7343596288699872,18.0,0.007251153846153847,1.6605228684447353,13.0
US,United States,2018-01-01,5.0,5.0,6.0,4.0,7.0,3.0,5.0,5.0,6.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,8.0,3.0,0.89,0.031,0.043,37.0,21.9,0.003,0.474,0.0132,0.0208333333333333,19.4,11.2,0.0013333333333333,0.28,0.014,0.02,12.0,12.45,0.001,0.8540000000000001,0.025,0.0424999999999999,35.4,17.63,0.0026,0.872,0.0279999999999999,0.0427499999999999,36.2,19.765,0.0028,0.3435549446595115,0.0118194754536739,0.0192812516882765,14.467204291085409,6.79432536333499,0.0015275252316519,32,6,32,30,6,2018,1,1,46,0.49999999999999994,0.8660254037844387,39.04999999999998,10.6,7.84,24.7,35.02,23,1,0,50.86,12,0,0,21.299999999999997,,0.037,0.014,12.9,,0.04185,0.007,27.09999999999999,,0.0455,0.0139,20.43333333333333,27.09999999999999,7.139561144309699,,,,-5.071136363636363,-0.10128250817831466,22.0,5.800000000000004,0.2565282034615207,11.0,-0.004234210526315861,-0.29913582322390964,19.0,0.020733214285714188,4.48631377770331,14.0
US,United States,2018-02-01,1.0,2.0,6.0,3.0,6.0,,1.0,2.0,6.0,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,6.0,3.0,7.0,,0.59,0.034,0.04,11.0,47.0,,0.59,0.018,0.02,7.666666666666667,13.928571428571429,,0.59,0.018,0.0209999999999999,7.0,9.0,,0.59,0.0308,0.0355,10.2,31.10000000000001,,0.59,0.0324,0.03775,10.6,39.04999999999998,,,0.0226274169979695,0.0146696966567137,3.055050463303893,15.850101396701357,,19,5,18,18,5,2018,2,1,47,0.8660254037844386,0.5000000000000001,8.0,24.85,34.325,8.0,38.43499999999999,24,0,0,49.92,13,0,0,19.765,36.2,0.0427499999999999,0.0279999999999999,21.299999999999997,,0.037,0.014,12.9,,0.04185,0.007,17.988333333333333,21.299999999999997,4.47296415515896,36.2,36.2,,14.434347826086942,0.2950031008390219,23.0,-20.28333333333333,-0.9380734361596323,12.0,-0.009022499999999961,-0.6533416048288996,20.0,0.023751000000000005,3.4108009884549864,15.0
US,United States,2018-03-01,1.0,,,2.0,3.0,1.0,1.0,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,1.0,0.4,,,25.0,8.8,0.001,0.4,,,23.5,3.2000000000000006,0.001,0.4,,,23.5,0.8,0.001,0.4,,,24.7,7.200000000000001,0.001,0.4,,,24.85,8.0,0.001,,,,2.1213203435596424,4.866210024238576,,7,4,7,7,4,2018,3,1,48,1.0,6.123233995736766e-17,7.84,24.7,144.79999999999998,33.9,38.22999999999999,25,0,1,48.980000000000004,14,0,0,39.04999999999998,10.6,0.03775,0.0324,19.765,36.2,0.0427499999999999,0.0279999999999999,21.299999999999997,,0.037,0.014,26.704999999999995,39.04999999999998,10.71859715634482,23.400000000000002,36.2,18.10193359837562,-17.21708333333333,-0.35910374780311255,24.0,-4.4730769230769205,-0.20851026186768062,13.0,,,21.0,,,16.0
US,United States,2018-04-01,1.0,3.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,4.0,0.1,0.009,0.045,26.0,8.0,0.001,0.1,0.008,0.039,13.0,5.44,0.00025,0.1,0.008,0.039,13.0,6.0,0.0,0.1,0.0087999999999999,0.0438,23.4,7.68,0.0007,0.1,0.0089,0.0443999999999999,24.7,7.84,0.0008499999999999,,0.0009999999999999,0.0084852813742385,18.384776310850235,2.3383755044902435,0.0005,17,6,17,17,6,2018,4,2,49,0.8660254037844387,-0.4999999999999998,34.325,8.0,33.0,5.699999999999999,38.02499999999999,26,0,0,48.03999999999999,15,0,0,8.0,24.85,,,39.04999999999998,10.6,0.03775,0.0324,19.765,36.2,0.0427499999999999,0.0279999999999999,22.27166666666666,39.04999999999998,15.676037711530824,23.883333333333336,36.2,12.82734708867478,-16.688399999999998,-0.3546101000016433,25.0,-4.303571428571427,-0.20844996330905735,14.0,-0.0019428571428572114,-0.14282208199648871,21.0,-0.0012334374999999932,-0.1374615403721299,16.0
US,United States,2018-05-01,1.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,0.29,0.003,0.044,8.0,43.0,0.001,0.29,0.002,0.034,8.0,11.683333333333332,0.001,0.29,0.002,0.034,8.0,6.3,0.001,0.29,0.0028,0.0419999999999999,8.0,25.65,0.001,0.29,0.0029,0.043,8.0,34.325,0.001,,0.001414213562373,0.0141421356237309,,15.492503563551848,,13,6,13,12,6,2018,5,2,50,0.49999999999999994,-0.8660254037844387,144.79999999999998,33.9,55.949999999999726,,37.82,27,1,1,47.099999999999994,16,0,,7.84,24.7,0.0443999999999999,0.0089,8.0,24.85,,,39.04999999999998,10.6,0.03775,0.0324,18.296666666666663,39.04999999999998,17.973091924689435,20.05,24.85,8.184283719422243,10.438461538461542,0.22581149146397128,26.0,-20.716666666666665,-1.0397015038807926,15.0,-0.0032545454545454197,-0.2450350338472576,22.0,-0.0071608823529411714,-0.8237352650178481,17.0
US,United States,2018-06-01,2.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,7.0,3.0,0.7,0.017,0.033,34.0,152.0,0.002,0.605,0.0093333333333333,0.0193333333333333,33.0,52.34285714285714,0.001,0.605,0.007,0.018,33.0,16.5,0.001,0.6809999999999999,0.015,0.03,33.8,137.60000000000002,0.0018,0.6905,0.016,0.0315,33.9,144.79999999999998,0.0019,0.134350288425444,0.006806859285554,0.0130511813003012,1.4142135623730951,62.47543136153222,0.001,20,6,19,18,6,2018,6,2,51,1.2246467991473532e-16,-1.0,33.0,5.699999999999999,18.7,17.0,40.22299999999999,28,0,0,46.160000000000004,17,0,0,34.325,8.0,0.043,0.0029,7.84,24.7,0.0443999999999999,0.0089,8.0,24.85,,,16.721666666666668,34.325,15.245143762304673,19.183333333333334,24.85,9.685341157302272,120.52685185185183,2.6563417478310383,27.0,6.478124999999999,0.3249705151238005,16.0,-0.014613043478260833,-1.1245717191780857,23.0,0.006336944444444451,0.7367799813601894,18.0
US,United States,2018-07-01,2.0,1.0,5.0,3.0,8.0,1.0,2.0,1.0,6.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,17.0,1.0,0.3,0.002,0.046,6.0,37.0,0.178,0.2,0.002,0.0255,3.0,9.176470588235292,0.178,0.2,0.002,0.023,3.0,6.0,0.178,0.2799999999999999,0.002,0.038,5.4,20.000000000000007,0.178,0.29,0.002,0.0419999999999999,5.699999999999999,33.0,0.178,0.1414213562373095,,0.0114673449411797,3.0,10.15034047530948,,30,6,24,20,6,2018,7,3,52,-0.4999999999999997,-0.8660254037844388,55.949999999999726,,7.300000000000001,7.9,39.83199999999999,29,1,0,45.220000000000006,18,,0,144.79999999999998,33.9,0.0315,0.016,34.325,8.0,0.043,0.0029,7.84,24.7,0.0443999999999999,0.0089,62.32166666666666,144.79999999999998,72.64551196277259,22.2,33.9,13.129737240325868,4.422321428571429,0.08842355139714467,28.0,-22.102941176470587,-1.1413660212606858,17.0,-0.0035041666666667318,-0.2684350230001671,24.0,-0.007996578947368417,-0.9425455124230655,19.0
US,United States,2018-08-01,,1.0,2.0,,5.0,,,1.0,2.0,,8.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,18.0,,,0.001,0.021,,220.0,,,0.001,0.0155,,25.88888888888889,,,0.001,0.0155,,13.5,,,0.001,0.0199,,27.0,,,0.001,0.02045,,55.949999999999726,,,,0.007778174593052,,48.99566474085938,,21,3,11,8,3,2018,8,3,53,-0.8660254037844384,-0.5000000000000004,18.7,17.0,16.549999999999997,,44.25899999999999,30,0,0,45.220000000000006,18,0,,33.0,5.699999999999999,0.0419999999999999,0.002,144.79999999999998,33.9,0.0315,0.016,34.325,8.0,0.043,0.0029,70.70833333333333,144.79999999999998,64.16868557429969,15.866666666666665,33.9,15.659608339078385,27.219827586206623,0.5541654513080639,29.0,,,18.0,-0.02491399999999996,-1.9466481999968204,25.0,-0.008596749999999993,-1.0174731755023785,20.0
