Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources
MK,"Macedonia, The former Yugoslav Rep. of",2022-02-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,32.16631,,,,,,32.16631,,,,,,32.16631,,,,,,32.16631,,,,,,32.16631,,,,,,,,,,,1,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2022-09-01,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,2.0,,7934.4,,,,6.74,,7934.4,,,,4.51,,7934.4,,,,4.51,,7934.4,,,,6.2940000000000005,,7934.4,,,,6.517,,,,,,3.1536962440920027,,3,2,2,2,2
MK,"Macedonia, The former Yugoslav Rep. of",2022-12-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,0.42,,,,,,0.21,,,,,,0.21,,,,,,0.378,,,,,,0.39899999999999997,,,,,,0.29698484809834996,,,2,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2023-01-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,6189.76,,,,,,6189.76,,,,,,6189.76,,,,,,6189.76,,,,,,6189.76,,,,,,,,,,,,1,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2023-03-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,421.08232,,,,,,421.08232,,,,,,421.08232,,,,,,421.08232,,,,,,421.08232,,,,,,,,,,,,1,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2023-05-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,1,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2023-06-01,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,,66.6,35.281,,1.64920532,,,66.6,27.407,,1.64920532,,,66.6,27.407,,1.64920532,,,66.6,33.7062,,1.64920532,,,66.6,34.4936,,1.64920532,,,,11.13551759012575,,,4,3,3,3,3
MK,"Macedonia, The former Yugoslav Rep. of",2023-12-01,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,3732.88,,5.42,,,0.0115,3732.88,,5.42,,,0.0115,3732.88,,5.42,,,0.0115,3732.88,,5.42,,,0.0115,3732.88,,5.42,,,0.0115,,,,,,,3,3,3,3,3
MK,"Macedonia, The former Yugoslav Rep. of",2024-01-01,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1090.4,38.5629,9.86,66.22,52.31,0.00038,748.2,14.159466666666667,7.289999999999999,66.22,52.31,0.00038,748.2,2.674,7.289999999999999,66.22,52.31,0.00038,1021.96,31.38512,9.346,66.22,52.31,0.00038,1056.18,34.97400999999999,9.603,66.22,52.31,0.00038,483.9438810440732,21.1461269007668,3.634528855298854,,,,10,6,9,9,6
MK,"Macedonia, The former Yugoslav Rep. of",2024-02-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3514.8,,,,,,3514.8,,,,,,3514.8,,,,,,3514.8,,,,,,3514.8,,,,,,,,,,,,1,1,1,1,1
MK,"Macedonia, The former Yugoslav Rep. of",2024-03-01,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,19.0,18.0,16.0,12.0,16.0,1206.4,32.1835,88.34,68.8,30.11,26.012,387.2271428571429,11.512274210526314,41.8589,31.0893125,17.244083333333332,3.4100325000000002,377.0,11.078,41.67,26.993000000000002,15.3,0.000895,614.452,26.491699999999998,75.02,45.4435,29.6,14.269,821.8599999999999,29.604999999999993,77.85099999999998,51.89275,30.1045,20.0315,303.5728887871797,10.181856213850486,25.786225500129508,16.42200975000218,7.645515149518387,7.857864233156064,95,6,12,12,12
MG,Madagascar,2024-03-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,18.0,,,,,,,,1,1,1,0,1
MY,Malaysia,2020-01-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,8.2,,,,,,8.2,,,,,,8.2,,,,,,8.2,,,,,,8.2,,,,,,,,1,1,1,1,1
MY,Malaysia,2023-07-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,24.0,10.9,,,,,24.0,10.9,,,,,24.0,10.9,,,,,24.0,10.9,,,,,24.0,10.9,,,,,,,,2,2,2,2,2
MY,Malaysia,2023-10-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,4.587499956289928,,,,,,4.587499956289928,,,,,,4.587499956289928,,,,,,4.587499956289928,,,,,,4.587499956289928,,,,,,,,1,1,1,0,1
MY,Malaysia,2024-03-01,,,,1.0,1.0,,,,,1.0,7.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,7.0,,,,,31.0,19.0,,,,,31.0,8.985714285714286,,,,,31.0,6.0,,,,,31.0,17.14,,,,,31.0,18.069999999999997,,,,,,5.9246458604231,,8,2,8,2,3
MT,Malta,2019-08-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,21.9,,,,,,21.9,,,,,,21.9,,,,,,21.9,,,,,,21.9,,,,,,,,1,1,1,1,1
MT,Malta,2022-03-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,225.078,,,,,,225.078,,,,,,225.078,,,,,,225.078,,,,,,225.078,,,,,,,,,,,,1,1,1,1,1
MT,Malta,2023-05-01,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,185.884,7.62386,88.60309,16.73,11.8,0.2794,185.884,4.695825,85.752235,14.697666666666668,10.668666666666667,0.187155,185.884,3.978955,85.75156999999999,15.3,11.006,0.187155,185.884,6.634142000000001,87.953689,16.444,11.641200000000001,0.260951,185.884,7.129000999999999,88.27838949999999,16.587,11.720600000000001,0.27017549999999996,,2.00610146221471,2.393790138817518,2.391093125190513,1.332420854435015,0.13045413006110615,17,6,17,17,6
MX,Mexico,2016-08-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,,,,,1,1,1,0,1
MX,Mexico,2016-10-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,1,1,1,0,1
MX,Mexico,2016-11-01,,,0.0,0.0,0.0,,,,4.0,5.0,4.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,4.0,5.0,4.0,,,,0.029,49.0,12.0,,,,0.02375,34.4,4.725,,,,0.0235,36.0,3.45,,,,0.027500000000000004,45.4,10.47,,,,0.02825,47.199999999999996,11.234999999999998,,,,0.0041129875597510236,11.282730166054668,5.8397345830097445,,13,3,13,0,3
MX,Mexico,2017-09-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,9.0,,,,,,9.0,,,,,,9.0,,,,,,9.0,,,,,,9.0,,,,,,,,1,1,1,1,1
MX,Mexico,2019-10-01,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,51.0,32.0,,,,,51.0,32.0,,,,,51.0,32.0,,,,,51.0,32.0,,,,,51.0,32.0,,,,,,,,2,2,2,2,2
MX,Mexico,2020-04-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,,,,,,1,1,1,1,1
MX,Mexico,2020-08-01,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,0.9,,,,,0.0,0.9,,,,,0.0,0.9,,,,,0.0,0.9,,,,,0.0,0.9,,,,,0.0,,,,,,,2,2,2,2,2
MX,Mexico,2020-10-01,2.0,,,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,2.0,,,,,,0.45557,,,,,,0.447785,,,,,,0.447785,,,,,,0.454013,,,,,,0.45479149999999996,,,,,,0.011009652583074526,,,,,,2,1,1,2,2
MX,Mexico,2020-11-01,1.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,0.16,,,,15.864407,,0.16,,,,15.864407,,0.16,,,,15.864407,,0.16,,,,15.864407,,0.16,,,,15.864407,,,,,,,,2,2,2,1,2
MX,Mexico,2020-12-01,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,0.0022433,,,,0.0026336,,0.0022433,,,,0.0026336,,0.0022433,,,,0.0026336,,0.0022433,,,,0.0026336,,0.0022433,,,,0.0026336,,,,,,,2,2,2,2,2
MX,Mexico,2021-01-01,0.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,0.018810008,,,,20.0081454,,0.018810008,,,,20.0081454,,0.018810008,,,,20.0081454,,0.018810008,,,,20.0081454,,0.018810008,,,,20.0081454,,,,,,,,2,2,2,0,2
MX,Mexico,2021-02-01,,0.0,0.0,0.0,,0.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,0.0489353941,0.0225097391,984.0,,0.0,,0.0489353941,0.011304869549999999,984.0,,0.0,,0.0489353941,0.011304869549999999,984.0,,0.0,,0.0489353941,0.02026876519,984.0,,0.0,,0.0489353941,0.021389252145,984.0,,0.0,,,0.01584607848223132,,,,5,4,5,0,4
MX,Mexico,2021-03-01,,1.0,,,,1.0,,2.0,,,,2.0,,1.0,,,,2.0,,1.0,,,,1.0,,2.0,,,,2.0,,0.013199,,,,0.0010479,,0.0087995,,,,0.000998655,,0.0087995,,,,0.000998655,,0.012319100000000001,,,,0.0010380510000000001,,0.012759050000000001,,,,0.0010429755,,0.006221832567660432,,,,6.964294687906312e-05,4,2,4,2,3
MX,Mexico,2021-04-01,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,0.72966,0.058427,,987.76,29.0,0.003,0.72966,0.0302635,,494.53523027777777,20.0,0.003,0.72966,0.0302635,,494.53523027777777,20.0,0.003,0.72966,0.0527943,,889.1150460555556,27.2,0.003,0.72966,0.05561065,,938.4375230277777,28.099999999999998,0.003,,0.03982920366389466,,697.5251586395134,12.727922061357855,,8,5,8,4,5
MX,Mexico,2021-08-01,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,,,,,,1,1,1,0,1
MX,Mexico,2021-09-01,4.0,6.0,3.0,0.0,2.0,4.0,13.0,12.0,11.0,7.0,5.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,11.0,8.0,5.0,12.0,1242.35824166667,0.017,0.5,39.0,20.0,0.0074406,96.47319705128231,0.007878195539948708,0.07247841445179062,23.9898125,10.58084783568912,0.002802539722222217,0.5,0.0072530555555555,0.015919,21.305500000000002,9.37,0.00206625,4.6873200000000015,0.0156354,0.13428,34.8,16.3212,0.00576109,499.99435666666625,0.016802599999999997,0.31714,36.9,18.1606,0.006532824999999999,344.29869148414275,0.005073822449325748,0.14685159871568215,9.019920921167055,5.608215983915021,0.002319009270957928,62,6,60,19,8
MX,Mexico,2021-10-01,1.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,,1.15,0.019,,,,,1.15,0.018000000000000002,,,,,1.15,0.018000000000000002,,,,,1.15,0.0188,,,,,1.15,0.0189,,,,,,0.001414213562373095,,,,,3,2,3,2,2
MX,Mexico,2021-11-01,,1.0,,0.0,,1.0,,4.0,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,4.0,,1.0,,3.0,,0.041,,68.0,,0.003,,0.02575,,68.0,,0.0023333333333333335,,0.026999999999999996,,68.0,,0.002,,0.0395,,68.0,,0.0028,,0.04025,,68.0,,0.0029,,0.0154137384606504,,,,0.0005773502691896258,8,3,8,2,3
MX,Mexico,2021-12-01,0.0,2.0,0.0,,,,2.0,2.0,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,,0.93,0.018,0.047,,,,0.775,0.012,0.047,,,,0.775,0.012,0.047,,,,0.899,0.0168,0.047,,,,0.9145,0.0174,0.047,,,,0.21920310216782976,0.00848528137423857,,,,,5,3,5,2,4
MX,Mexico,2022-01-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.1,,,,,,1.1,,,,,,1.1,,,,,,1.1,,,,,,1.1,,,,,,,,,,,,1,1,1,1,1
MX,Mexico,2022-03-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.001,,,,,,0.001,,,,,,0.001,,,,,,0.001,,,,,,0.001,,,,,,,1,1,1,1,1
MX,Mexico,2022-06-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.067,,,,,,0.067,,,,,,0.067,,,,,,0.067,,,,,,0.067,,,,,,,,,,1,1,1,0,1
MX,Mexico,2022-08-01,0.0,0.0,1.0,,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,0.33,0.012,0.001,,,,0.33,0.012,0.0005,,,,0.33,0.012,0.0005,,,,0.33,0.012,0.0009000000000000001,,,,0.33,0.012,0.00095,,,,,,0.0007071067811865475,,,,4,3,4,1,3
MX,Mexico,2022-10-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.6,0.034,0.075,57.0,39.0,0.005,0.6,0.034,0.075,57.0,18.666666666666668,0.005,0.6,0.034,0.075,57.0,11.0,0.005,0.6,0.034,0.075,57.0,33.4,0.005,0.6,0.034,0.075,57.0,36.199999999999996,0.005,,,,,17.7857620959388,,8,6,8,6,6
MX,Mexico,2023-01-01,3.0,0.0,2.0,0.0,0.0,5.0,4.0,2.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,6.0,3.331,0.043,0.0082864,271.0,103.0,0.408916944444444,1.453125,0.021613814999999998,0.0046483391304347746,271.0,51.970735,0.07776504625740734,1.05975,0.021613814999999998,0.005,271.0,51.970735,0.01201145,2.76175,0.038722763,0.00820048,271.0,92.79414700000001,0.21828368877222198,3.0463749999999994,0.040861381499999995,0.00824344,271.0,97.89707349999999,0.313600316608333,1.3298914977671423,0.030244632874420047,0.004095950055852475,,72.1662786409307,0.16251768359763674,19,6,19,10,7
MX,Mexico,2023-02-01,1.0,,1.0,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,,1.0,0.6,,0.0018077,,,0.0095,0.6,,0.000909737067,,,0.0095,0.6,,0.000909737067,,,0.0095,0.6,,0.0016281074134,,,0.0095,0.6,,0.0017179037067,,,0.0095,,,0.0012699113583569228,,,,4,3,4,3,3
MX,Mexico,2023-03-01,2.0,,,,0.0,,2.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,2.649,,,,26.7908322,,1.8725,,,,26.7908322,,1.8725,,,,26.7908322,,2.4937,,,,26.7908322,,2.57135,,,,26.7908322,,1.0981368311827082,,,,,,3,2,3,2,2
MX,Mexico,2023-04-01,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,3.0,2.0,0.8,0.023,0.053229,55.0,33.0,0.0061159,0.55244,0.017644,0.03563233333333333,45.30733333333333,17.4269,0.00505795,0.55244,0.017644,0.0412825,43.922,11.0,0.00505795,0.750488,0.0219288,0.052114499999999994,52.7844,28.6,0.005904309999999999,0.775244,0.0224644,0.052671749999999996,53.892199999999995,30.799999999999997,0.006010105,0.3501027095010834,0.0075745278400702965,0.019806607106384138,9.079612399950415,13.555062922391766,0.0014961672383126158,18,6,17,6,7
MX,Mexico,2023-05-01,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0066,0.0384526831,26.0,985.0,0.0012,0.0,0.0066,0.018217561033333333,26.0,340.96666666666664,0.000602243038,0.0,0.0066,0.016,26.0,26.9,0.000602243038,0.0,0.0066,0.033962146480000004,26.0,793.38,0.0010804486076,0.0,0.0066,0.03620741479,26.0,889.1899999999999,0.0011402243038,,,0.019222516062931908,,557.8058832007182,0.0008453560026633387,11,6,11,10,7
MX,Mexico,2023-06-01,6.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,4.0,4.0,3.0,0.7,0.024,0.079,70.0,62.745,0.0130999999999999,0.37747,0.012252275,0.03874,42.0,23.18625,0.006366666666666634,0.4335,0.01225455,0.05,43.5,13.0,0.003,0.6097049999999999,0.022790730000000002,0.0718,64.9,49.621500000000005,0.01107999999999992,0.6548525,0.023395364999999998,0.0754,67.44999999999999,56.18324999999998,0.01208999999999991,0.25092001546309534,0.011476840217114058,0.03524043132539669,25.364016506329065,27.157112443151977,0.005831237718815162,26,6,25,23,12
MX,Mexico,2023-07-01,2.0,,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,0.83485,,0.024,66.0,27.0,0.0073,0.8174250000000001,,0.02009,66.0,13.5,0.0073,0.8174250000000001,,0.02009,66.0,13.5,0.0073,0.831365,,0.023218,66.0,24.3,0.0073,0.8331075,,0.023609,66.0,25.65,0.0073,0.024642671324351096,,0.005529575028878802,,19.091883092036785,,8,5,7,8,8
MX,Mexico,2023-08-01,3.0,2.0,4.0,5.0,6.0,4.0,22.0,21.0,25.0,17.0,12.0,24.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,21.0,25.0,17.0,12.0,24.0,7.4239,0.027,0.041,73.108,27.766,0.017244,0.6601772727272727,0.01804761904761905,0.018023924,23.718647058823528,10.730166666666667,0.0018018333333333332,0.3,0.02,0.018,18.0,10.498000000000001,0.001,0.6900000000000002,0.027,0.028200000000000003,49.988000000000014,25.600000000000005,0.002,0.7,0.027,0.029799999999999997,72.5976,27.3447,0.002849999999999998,1.5215271544865134,0.00776837299874427,0.009579106897012897,20.427376198808478,8.801988678529966,0.003384344104031496,121,6,121,24,11
MX,Mexico,2023-09-01,20.0,22.0,23.0,16.0,12.0,20.0,25.0,26.0,29.0,16.0,15.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,26.0,29.0,16.0,15.0,25.0,4.8617,0.045,0.047,90.0,25.0,0.02,1.074468,0.02583280769230769,0.01563446743295019,48.6569375,14.913333333333332,0.00695082,0.9,0.027,0.013,46.5,16.0,0.006,1.3800000000000003,0.042499999999999996,0.027599999999999996,81.2555,22.6,0.014600000000000002,1.8199999999999987,0.04375,0.03539999999999998,89.63325,23.599999999999998,0.017399999999999992,0.8778308923705067,0.011857948598368043,0.009836152036035023,23.00906785151961,6.5985784904961235,0.005431674862323774,136,6,136,113,6
MX,Mexico,2023-10-01,1.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.4702602903238928,0.021,0.011,29.0,12.0,0.006,1.4702602903238928,0.0092801559711721,0.0055630483619266,29.0,12.0,0.0036773566956927336,1.4702602903238928,0.0063081119423442,0.0055630483619266,29.0,12.0,0.0039373,1.4702602903238928,0.017356655203819262,0.00991260967238532,29.0,12.0,0.005587460000000001,1.4702602903238928,0.019178327601909628,0.01045630483619266,29.0,12.0,0.00579373,,0.008192654048983354,0.007689010744530018,,,0.002462924687388216,12,6,12,12,6
MX,Mexico,2023-11-01,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.19668055555556,0.0114136111111111,0.0592975555555555,37.0,23.0,0.0026087222222222,1.3722333333333354,0.0101962982407407,0.0592975555555555,23.157495375032767,10.875235176969456,0.0011277291851851665,1.3722333333333354,0.0104950058333333,0.0592975555555555,32.4724861250983,9.62570553090837,0.0007010083333333,2.031791111111115,0.01122989005555554,0.0592975555555555,36.09449722501966,20.325141106181675,0.0022271794444444198,2.1142358333333373,0.01132175058333332,0.0592975555555555,36.54724861250983,21.662570553090834,0.00241795083333331,1.1659444431274948,0.0013909340197084182,,20.18233855392766,11.550800545948716,0.0013204016248120236,15,6,15,15,6
MX,Mexico,2023-12-01,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,2.05180423,0.006564504,0.0307166817577279,33.1123595505618,52.4603611,5.694199999999999e-07,0.9935449686363637,0.00389311974517735,0.01536261084186395,22.5561797752809,28.463787033333332,1.8980666666666663e-07,0.9611878222727273,0.0045039874903547,0.01536261084186395,22.5561797752809,25.931,0.0,2.011612018,0.006281162985,0.02764586757455511,31.001123595505618,47.15448888,4.5553599999999996e-07,2.031708124,0.006422833492499999,0.029181274666141503,32.056741573033705,49.80742499,5.124779999999999e-07,1.1459301139638816,0.0029171969075109214,0.021713935326853086,14.928692605050818,22.83576942983889,3.2875479028195666e-07,18,6,18,18,6
MX,Mexico,2024-01-01,6.0,8.0,10.0,13.0,14.0,14.0,6.0,9.0,11.0,17.0,16.0,15.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,11.0,17.0,16.0,15.0,6.2254,0.041313,0.0448999999999999,150.75,59.825,0.5298999999999999,2.1325137037037036,0.010597650028331523,0.023966317295671655,62.815146432465234,24.993706240017524,0.04412146699446245,1.0359500000000001,0.0083721835883171,0.022797,56.6565,21.07192242907805,0.0023817216666666,4.979699999999999,0.017462600000000005,0.0404517385257301,116.68796027781201,41.6777906363805,0.056162815983052096,5.60255,0.02938779999999999,0.042675869262865,131.16253333333358,47.43768595457075,0.2158099999999995,2.3744608641247558,0.012148637605581405,0.01685493926149156,45.69889680801968,14.829206475961836,0.1359440520864566,74,6,74,65,10
MX,Mexico,2024-02-01,20.0,21.0,26.0,24.0,25.0,20.0,25.0,25.0,30.0,29.0,29.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,25.0,30.0,31.0,29.0,22.0,3.061,0.033,0.099,398.0,111.83,0.111,0.8713470510501408,0.011953270932044435,0.04047868965471466,49.097674913883246,22.52949283295019,0.009640974710594346,0.7330000000000001,0.0096746666666666,0.0354681867,40.0,16.0,0.004335,2.0011131944444447,0.023993799999999926,0.09220912674385966,68.4546080162162,34.30139999999999,0.0119876256,2.3799704458448625,0.029851266666666623,0.09597320423472475,78.91506949999999,68.30279999999993,0.0131405442,0.7755644888614276,0.009193859089727842,0.02923881639208866,68.6520315550698,23.392558063282223,0.022975721130705198,163,6,159,136,12
MX,Mexico,2024-03-01,37.0,36.0,43.0,39.0,37.0,36.0,54.0,45.0,66.0,59.0,55.0,52.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,47.0,68.0,63.0,55.0,53.0,5.31,0.0546,0.08312,988.24,370.24,0.067379625,1.4229982880073462,0.020550796355592083,0.03309875954616631,103.61539046712703,33.67539008789688,0.006878117909424425,1.06,0.0176,0.0265985415,55.0,21.9,0.0055,2.84,0.043634,0.06468860000000001,163.06400000000005,54.9424,0.0111,3.7525149999999994,0.04858399999999999,0.0747324618055555,210.79999999999995,87.20999999999991,0.013212,1.245648697728965,0.014561291577302765,0.02179555932838335,174.1469801391988,51.476177653803006,0.009185880199362277,341,6,331,228,14
MD,"Moldova, Republic of",2022-11-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,12.67044171,,,,,,12.67044171,,,,,,12.67044171,,,,,,12.67044171,,,,,,12.67044171,,,,,,,,,,,1,1,1,1,1
