Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources
TW,"Taiwan, China",2018-02-01,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.03,0.022,0.052,55.0,27.0,0.0026,0.6833333333333332,0.009233333333333333,0.042666666666666665,32.333333333333336,20.666666666666668,0.0013666666666666664,0.68,0.0037,0.046,22.0,22.0,0.0014,0.9600000000000001,0.01834,0.0508,48.4,26.0,0.00236,0.995,0.020169999999999997,0.051399999999999994,51.699999999999996,26.5,0.0024799999999999996,0.34501207708330056,0.011088883322198557,0.011372481406154655,19.655363983740756,7.0945988845975885,0.0012503332889007366,18,6,18,18,6
TW,"Taiwan, China",2021-05-01,22.0,22.0,22.0,22.0,22.0,22.0,76.0,77.0,75.0,77.0,77.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.0,77.0,75.0,77.0,77.0,77.0,1.22,0.04,0.0762,43.0,25.0,0.0075,0.22157894736842104,0.006357142857142857,0.040738666666666666,24.857142857142858,11.337662337662337,0.0024363636363636362,0.18,0.0045,0.0375,24.0,11.0,0.0022,0.33,0.0114,0.061220000000000004,31.400000000000006,18.0,0.0042,0.455,0.01800000000000001,0.06535999999999999,34.0,19.0,0.0046,0.17309768056662073,0.006438584933030675,0.013729115769772642,5.886456993799379,4.532370094548505,0.0014568268591729266,459,6,459,132,6
TJ,Tajikistan,2023-05-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,14.0,,,,,,,,1,1,1,1,1
TH,Thailand,2016-02-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.7,,,,,,0.7,,,,,,0.7,,,,,,0.7,,,,,,0.7,,,,,,,,,,,,1,1,1,1,1
TH,Thailand,2016-05-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.18,0.004,0.019,165.0,,0.004,0.18,0.004,0.019,165.0,,0.004,0.18,0.004,0.019,165.0,,0.004,0.18,0.004,0.019,165.0,,0.004,0.18,0.004,0.019,165.0,,0.004,,,,,,,5,5,5,5,5
TH,Thailand,2016-06-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.54,,,,,,0.54,,,,,,0.54,,,,,,0.54,,,,,,0.54,,,,,,,,,,,,1,1,1,1,1
TH,Thailand,2016-07-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,0.005,0.009,52.0,,0.001,0.5,0.005,0.009,52.0,,0.001,0.5,0.005,0.009,52.0,,0.001,0.5,0.005,0.009,52.0,,0.001,0.5,0.005,0.009,52.0,,0.001,,,,,,,5,5,5,5,5
TH,Thailand,2017-01-01,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,0.011,0.029,55.0,,0.001,,0.011,0.029,55.0,,0.001,,0.011,0.029,55.0,,0.001,,0.011,0.029,55.0,,0.001,,0.011,0.029,55.0,,0.001,,,,,,,4,4,4,4,4
TH,Thailand,2017-02-01,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,0.2,,,54.0,,0.06,0.2,,,54.0,,0.06,0.2,,,54.0,,0.06,0.2,,,54.0,,0.06,0.2,,,54.0,,0.06,,,,,,,3,3,3,3,3
TH,Thailand,2017-05-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.54,0.007,0.063,34.0,,0.001,0.54,0.007,0.063,34.0,,0.001,0.54,0.007,0.063,34.0,,0.001,0.54,0.007,0.063,34.0,,0.001,0.54,0.007,0.063,34.0,,0.001,,,,,,,5,5,5,5,5
TH,Thailand,2017-06-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.8,0.0,0.004,19.0,,0.001,0.8,0.0,0.004,19.0,,0.001,0.8,0.0,0.004,19.0,,0.001,0.8,0.0,0.004,19.0,,0.001,0.8,0.0,0.004,19.0,,0.001,,,,,,,5,5,5,5,5
TH,Thailand,2017-07-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.3,0.006,0.015,24.0,,0.001,0.3,0.006,0.015,24.0,,0.001,0.3,0.006,0.015,24.0,,0.001,0.3,0.006,0.015,24.0,,0.001,0.3,0.006,0.015,24.0,,0.001,,,,,,,5,5,5,5,5
TH,Thailand,2018-02-01,,3.0,,,,,,3.0,,,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,,0.053,,,,,,0.04766666666666666,,,,,,0.047,,,,,,0.0518,,,,,,0.052399999999999995,,,,,,0.005033222956847169,,,,,3,1,3,3,1
TH,Thailand,2018-03-01,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.025,,,,,,0.025,,,,,,0.025,,,,,,0.025,,,,,,0.025,,,,,,,,,,1,1,1,0,1
TH,Thailand,2018-06-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.9,0.023,0.088,35.0,,0.003,0.9,0.023,0.088,35.0,,0.003,0.9,0.023,0.088,35.0,,0.003,0.9,0.023,0.088,35.0,,0.003,0.9,0.023,0.088,35.0,,0.003,,,,,,,5,5,5,5,5
TH,Thailand,2018-08-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,7.23,,,,,,7.23,,,,,,7.23,,,,,,7.23,,,,,,7.23,,,,,,,,,,,,1,1,1,1,1
TH,Thailand,2018-09-01,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.42,0.005,0.008,43.0,,0.001,0.42,0.005,0.008,43.0,,0.001,0.42,0.005,0.008,43.0,,0.001,0.42,0.005,0.008,43.0,,0.001,0.42,0.005,0.008,43.0,,0.001,,,,,,,5,5,5,5,5
TH,Thailand,2019-01-01,,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,0.006,0.031,43.0,,0.002,,0.006,0.02,43.0,,0.002,,0.006,0.02,43.0,,0.002,,0.006,0.0288,43.0,,0.002,,0.006,0.0299,43.0,,0.002,,,0.015556349186104048,,,,5,4,5,5,4
TH,Thailand,2019-03-01,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,,2.0,0.96,0.01,0.06,97.0,,0.003,0.74,0.0095,0.06,96.5,,0.002,0.74,0.0095,0.06,96.5,,0.002,0.9159999999999999,0.0099,0.06,96.9,,0.0028,0.938,0.00995,0.06,96.95,,0.0029,0.31112698372208086,0.0007071067811865482,,0.7071067811865476,,0.001414213562373095,9,5,9,9,5
TH,Thailand,2019-08-01,,,5.0,,,10.0,,,5.0,,,18.0,,,1.0,,,3.0,,,1.0,,,1.0,,,5.0,,,18.0,,,0.003,,,0.058,,,0.0018000000000000002,,,0.029055555555555557,,,0.002,,,0.024,,,0.0026000000000000003,,,0.05210000000000001,,,0.0028,,,0.05715,,,0.0010954451150103322,,,0.014658754550347049,23,2,23,15,4
TH,Thailand,2019-09-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,,,,,1,1,1,1,1
TH,Thailand,2019-12-01,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,2.16,0.003,0.03,40.0,,0.002,1.155,0.0015,0.03,40.0,,0.0015,1.155,0.0015,0.03,40.0,,0.0015,1.959,0.0027,0.03,40.0,,0.0019,2.0595,0.00285,0.03,40.0,,0.00195,1.4212846301849607,0.0021213203435596424,,,,0.0007071067811865475,8,5,8,8,5
TH,Thailand,2020-01-01,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,3.0,,3.0,0.55,0.022,0.017,61.0,,0.001,0.2833333333333334,0.013666666666666667,0.009666666666666667,44.666666666666664,,0.0006666666666666666,0.21,0.016,0.009,44.0,,0.001,0.48200000000000004,0.0208,0.0154,57.6,,0.001,0.516,0.0214,0.0162,59.3,,0.001,0.2386070689089771,0.00971253485622231,0.007023769168568493,16.010413278030438,,0.0005773502691896258,15,5,15,15,5
TH,Thailand,2020-03-01,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.36,0.007,,,,,0.36,0.007,,,,,0.36,0.007,,,,,0.36,0.007,,,,,0.36,0.007,,,,,,,,,,,2,2,2,2,2
TH,Thailand,2020-04-01,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,3.93,,0.0,,,,3.93,,0.0,,,,3.93,,0.0,,,,3.93,,0.0,,,,3.93,,0.0,,,,,,,,,,2,2,2,2,2
TH,Thailand,2020-05-01,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,144.96,0.012,0.0,31.0,,0.001,144.96,0.006,0.0,31.0,,0.001,144.96,0.006,0.0,31.0,,0.001,144.96,0.0108,0.0,31.0,,0.001,144.96,0.0114,0.0,31.0,,0.001,,0.00848528137423857,,,,,6,5,6,6,5
TH,Thailand,2020-06-01,2.0,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,8.63,0.007,,,,,4.635000000000001,0.007,,,,,4.635000000000001,0.007,,,,,7.831000000000001,0.007,,,,,8.230500000000001,0.007,,,,,5.649783181680515,,,,,,3,2,3,3,2
TH,Thailand,2020-07-01,0.0,1.0,1.0,1.0,,0.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,0.0,0.01,0.667,27.0,,0.011,0.0,0.005,0.667,27.0,,0.011,0.0,0.005,0.667,27.0,,0.011,0.0,0.009000000000000001,0.667,27.0,,0.011,0.0,0.0095,0.667,27.0,,0.011,,0.007071067811865475,,,,,6,5,6,3,6
TH,Thailand,2020-09-01,24.0,25.0,26.0,29.0,,21.0,31.0,37.0,36.0,43.0,,28.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,32.0,38.0,37.0,44.0,,29.0,4.57,0.048,0.119,92.0,,0.11,0.581875,0.010657894736842106,0.03135135135135135,34.84090909090909,,0.005655172413793104,0.48,0.007,0.03,31.0,,0.001,0.728,0.022800000000000025,0.044399999999999995,57.400000000000006,,0.006399999999999999,1.1139999999999997,0.032549999999999975,0.06039999999999972,67.85,,0.009199999999999996,0.7799976736938015,0.011590481453026208,0.023639910011363095,18.3149998023201,,0.02021187038434339,180,5,175,125,7
TH,Thailand,2021-05-01,,1.0,,,,0.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,0.025,,,,0.0,,0.025,,,,0.0,,0.025,,,,0.0,,0.025,,,,0.0,,0.025,,,,0.0,,,,,,,2,2,2,1,2
TH,Thailand,2021-06-01,0.0,,,2.0,5.0,,1.0,,,2.0,5.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,2.0,5.0,,0.38,,,42.0,18.0,,0.38,,,36.0,12.2,,0.38,,,36.0,12.0,,0.38,,,40.8,17.2,,0.38,,,41.4,17.6,,,,,8.48528137423857,5.118593556827891,,8,3,8,7,3
TH,Thailand,2021-07-01,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,,0.0,0.003,,13.0,9.0,,0.0,0.003,,13.0,9.0,,0.0,0.003,,13.0,9.0,,0.0,0.003,,13.0,9.0,,0.0,0.003,,13.0,9.0,,,,,,0.0,,5,4,5,2,4
TH,Thailand,2021-08-01,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,14.0,0.023,0.012,29.0,7.0,0.001,4.84,0.015,0.009000000000000001,29.0,7.0,0.0005,0.51,0.015,0.009000000000000001,29.0,7.0,0.0005,11.302,0.0214,0.0114,29.0,7.0,0.0009000000000000001,12.650999999999998,0.022199999999999998,0.0117,29.0,7.0,0.00095,7.936731065117427,0.01131370849898476,0.004242640687119286,,0.0,0.0007071067811865475,12,6,12,8,6
TH,Thailand,2021-09-01,2.0,0.0,,,,1.0,4.0,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,4.0,1.0,,,,1.0,980.49,0.004,,,,0.001,245.475,0.004,,,,0.001,0.49,0.004,,,,0.001,686.4990000000003,0.004,,,,0.001,833.4944999999997,0.004,,,,0.001,490.01000142854224,,,,,,6,3,6,3,4
TH,Thailand,2021-10-01,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,2.22,,,,,,2.22,,,,,,2.22,,,,,,2.22,,,,,,2.22,,,,,,,,,,,,1,1,1,0,1
TH,Thailand,2021-11-01,0.0,1.0,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.76,0.002,0.005,,,0.001,0.76,0.002,0.005,,,0.001,0.76,0.002,0.005,,,0.001,0.76,0.002,0.005,,,0.001,0.76,0.002,0.005,,,0.001,,,,,,,4,4,4,2,4
TH,Thailand,2021-12-01,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,0.023,0.087,,,,1.0,0.0155,0.06899999999999999,,,,1.0,0.0155,0.06899999999999999,,,,1.0,0.0215,0.0834,,,,1.0,0.02225,0.0852,,,,0.0,0.010606601717798213,0.025455844122715707,,,,6,3,6,4,5
TH,Thailand,2022-01-01,,,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,2.0,2.0,,,,0.004,42.0,42.0,,,,0.004,34.5,39.0,,,,0.004,34.5,39.0,,,,0.004,40.5,41.4,,,,0.004,41.25,41.7,,,,,10.606601717798213,4.242640687119285,,5,3,4,3,4
TH,Thailand,2022-02-01,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,0.52,0.02,0.064,81.0,20.0,0.004,0.29000000000000004,0.00775,0.031,57.0,20.0,0.0016666666666666668,0.29000000000000004,0.0055,0.018,57.0,20.0,0.001,0.47400000000000003,0.017,0.0548,76.2,20.0,0.0034000000000000002,0.497,0.018499999999999996,0.059399999999999994,78.6,20.0,0.0036999999999999997,0.3252691193458119,0.009322910847297998,0.02879236009777594,33.94112549695428,,0.0020816659994661326,15,6,15,13,8
TH,Thailand,2022-03-01,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,,2.0,6.82,0.0,0.1,389.0,,0.009,4.525,0.0,0.05733333333333334,215.0,,0.0045,4.525,0.0,0.058,215.0,,0.0045,6.361000000000001,0.0,0.0916,354.2,,0.0081,6.5905000000000005,0.0,0.0958,371.59999999999997,,0.008549999999999999,3.245620125646253,,0.04300387579432038,246.07315985291854,,0.006363961030678928,10,5,9,7,7
TH,Thailand,2022-04-01,3.0,2.0,1.0,1.0,,,3.0,3.0,2.0,3.0,,,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,4.0,3.0,2.0,3.0,,,300.59,0.017,0.001,68.0,,,75.5,0.013333333333333334,0.001,54.0,,,0.705,0.016,0.001,52.0,,,210.75800000000004,0.016800000000000002,0.001,64.8,,,255.67399999999986,0.016900000000000002,0.001,66.4,,,150.06080789688778,0.0055075705472861025,0.0,13.114877048604,,,12,4,11,7,7
TH,Thailand,2022-05-01,1.0,2.0,3.0,6.0,7.0,3.0,1.0,4.0,4.0,8.0,7.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,42.0,110.0,4.0,0.15,0.076,0.04,47.0,17.0,0.006,0.15,0.016,0.025333333333333333,22.428571428571427,6.709090909090909,0.003,0.15,0.0,0.032,20.5,6.0,0.0025,0.15,0.047200000000000006,0.037500000000000006,34.9,13.100000000000009,0.0051,0.15,0.06159999999999999,0.03875,35.949999999999996,15.0,0.005549999999999999,,0.03358571124749333,0.015552063100009166,9.798314581657143,3.675721122647396,0.0021602468994692866,168,6,27,22,8
TH,Thailand,2022-06-01,1.0,3.0,2.0,5.0,6.0,3.0,1.0,3.0,3.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,6.0,3.0,3.39,0.01,0.018,25.0,20.0,0.003,3.39,0.008333333333333333,0.009666666666666665,18.8,11.166666666666666,0.002,3.39,0.008,0.009,22.0,10.0,0.003,3.39,0.009600000000000001,0.0162,24.2,16.5,0.003,3.39,0.0098,0.017099999999999997,24.6,18.25,0.003,,0.001527525231651947,0.008020806277010642,7.5960516059331775,5.076087732365022,0.0017320508075688774,21,6,21,20,7
TH,Thailand,2022-07-01,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,5.5,0.0,0.031,40.0,8.0,0.01,5.5,0.0,0.01933333333333333,40.0,6.0,0.005666666666666667,5.5,0.0,0.018,40.0,5.0,0.005,5.5,0.0,0.0284,40.0,7.4,0.009000000000000001,5.5,0.0,0.029699999999999997,40.0,7.699999999999999,0.0095,,,0.01106044001535804,,1.7320508075688772,0.00404145188432738,12,6,12,12,6
TH,Thailand,2022-08-01,2.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,29.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,10.0,7.0,35.0,7.0,11.0,0.26,0.006,0.017,64.0,6.0,0.05,0.19999999999999998,0.0025,0.013285714285714286,32.65714285714286,5.714285714285714,0.005000000000000001,0.21,0.0025,0.012,34.0,6.0,0.001,0.248,0.0042,0.0164,49.0,6.0,0.001,0.26,0.005099999999999998,0.0167,55.39999999999998,6.0,0.025500000000000002,0.045689167206242665,0.0018408935028645435,0.0029840847683606287,14.081575064690774,0.48795003647426666,0.01493318452306808,87,6,41,13,8
TH,Thailand,2022-09-01,5.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,7.0,8.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,13.0,15.0,16.0,12.0,16.0,0.49,0.01,0.027,41.0,9.0,0.003,0.367,0.004,0.012066666666666667,20.4375,6.916666666666667,0.0004375,0.33499999999999996,0.005,0.01,20.0,7.0,0.0,0.454,0.0078000000000000005,0.0266,30.0,9.0,0.001,0.472,0.008799999999999997,0.027,38.75,9.0,0.0015,0.07958922316774077,0.0033416562759605705,0.008379112352124405,8.571026776296991,1.4433756729740645,0.0008139410298049853,82,6,37,31,9
TH,Thailand,2022-10-01,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,8.0,7.0,8.0,6.0,7.0,0.48,0.009,0.017,37.0,12.0,0.002,0.2866666666666667,0.0045000000000000005,0.008857142857142857,21.625,7.5,0.0004285714285714286,0.255,0.004,0.008,21.0,5.5,0.0,0.375,0.006199999999999999,0.0164,28.599999999999998,12.0,0.0014000000000000004,0.4275,0.007599999999999997,0.0167,32.8,12.0,0.0016999999999999993,0.09647106647418523,0.002,0.00620291790016525,7.927123419897391,3.5071355833500366,0.0007867957924694432,42,6,25,24,7
TH,Thailand,2022-11-01,,,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,0.037,32.0,12.0,0.113,,,0.019,28.5,12.0,0.113,,,0.019,28.5,12.0,0.113,,,0.0334,31.3,12.0,0.113,,,0.035199999999999995,31.65,12.0,0.113,,,0.02545584412271571,4.949747468305833,,,6,4,6,6,4
TH,Thailand,2022-12-01,,1.0,1.0,1.0,,0.0,,2.0,3.0,1.0,,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,3.0,1.0,,1.0,,0.012,0.022,53.0,,0.004,,0.006,0.010333333333333333,53.0,,0.004,,0.006,0.009,53.0,,0.004,,0.0108,0.0194,53.0,,0.004,,0.0114,0.020699999999999996,53.0,,0.004,,0.00848528137423857,0.011060440015358037,,,,7,4,7,3,6
TH,Thailand,2023-01-01,5.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,3.0,167.47,0.012,0.033,117.0,84.0,0.01,34.202000000000005,0.004,0.0155,73.0,37.0,0.0036666666666666666,0.89,0.0,0.014499999999999999,55.0,33.0,0.001,100.97000000000001,0.009600000000000001,0.027900000000000005,104.60000000000001,64.80000000000001,0.0082,134.21999999999997,0.010799999999999999,0.030449999999999994,110.8,74.39999999999999,0.009099999999999999,74.49945348792835,0.0069282032302755096,0.013576941236277534,38.31448812133603,29.351320242878344,0.005507570547286102,23,6,23,20,8
TH,Thailand,2023-02-01,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,0.51,0.024,0.039,100.0,11.0,0.072,0.3133333333333333,0.012,0.019,46.333333333333336,11.0,0.036,0.43,0.012,0.0185,36.0,11.0,0.036,0.494,0.0216,0.0351,87.2,11.0,0.0648,0.502,0.0228,0.03704999999999999,93.6,11.0,0.06839999999999999,0.2742869543622761,0.01697056274847714,0.017068489485989477,49.31869152089635,0.0,0.05091168824543142,16,6,16,7,9
TH,Thailand,2023-03-01,2.0,3.0,4.0,7.0,,5.0,2.0,4.0,6.0,8.0,,6.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,6.0,8.0,,6.0,1.23,0.032,0.052,187.0,,0.003,0.615,0.01225,0.016333333333333335,92.625,,0.0016666666666666668,0.615,0.0085,0.012,76.5,,0.002,1.107,0.027500000000000004,0.0365,160.4,,0.003,1.1684999999999999,0.029749999999999995,0.04425,173.7,,0.003,0.8697413408594534,0.0154137384606504,0.019314933773292277,56.722224165539515,,0.0013662601021279465,26,5,26,21,9
TH,Thailand,2023-04-01,5.0,4.0,5.0,7.0,4.0,4.0,7.0,8.0,7.0,8.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,11.0,12.0,8.0,8.0,1.96,0.059,0.055,161.0,85.0,0.004,0.6936363636363636,0.012333333333333333,0.025363636363636363,70.66666666666667,46.5,0.000875,0.56,0.0085,0.028,61.5,42.0,0.0005,0.82,0.020500000000000004,0.038,118.6,63.99999999999999,0.0018999999999999993,1.39,0.03809999999999997,0.0465,137.89999999999998,74.49999999999999,0.0029499999999999986,0.4443933556495355,0.01588214167681501,0.014981807149157455,42.85564210936595,17.113069358158484,0.0013562026818605374,62,6,39,29,11
TH,Thailand,2023-05-01,32.0,33.0,38.0,38.0,62.0,32.0,38.0,39.0,46.0,60.0,174.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,79.0,86.0,101.0,216.0,75.0,2.71,0.034,0.052,81.0,39.0,0.022,0.45538461538461544,0.005974683544303798,0.023174418604651165,35.32673267326733,18.962962962962962,0.00104,0.405,0.004,0.023,32.0,19.0,0.001,1.1729999999999998,0.013200000000000002,0.0435,54.0,27.0,0.002,1.2349999999999992,0.018099999999999995,0.04775,64.0,32.0,0.0022999999999999974,0.45869009515859777,0.006216138391407965,0.012978889520579738,14.458290985376582,6.307508889357157,0.002591253479417749,635,6,392,235,12
