Country_Code,Country,Date,CO_cities_count,NO2_cities_count,O3_cities_count,PM10_cities_count,PM25_cities_count,SO2_cities_count,CO_locations_count,NO2_locations_count,O3_locations_count,PM10_locations_count,PM25_locations_count,SO2_locations_count,CO_sources_count,NO2_sources_count,O3_sources_count,PM10_sources_count,PM25_sources_count,SO2_sources_count,CO_units_count,NO2_units_count,O3_units_count,PM10_units_count,PM25_units_count,SO2_units_count,CO_value_count,NO2_value_count,O3_value_count,PM10_value_count,PM25_value_count,SO2_value_count,CO_value_max,NO2_value_max,O3_value_max,PM10_value_max,PM25_value_max,SO2_value_max,CO_value_mean,NO2_value_mean,O3_value_mean,PM10_value_mean,PM25_value_mean,SO2_value_mean,CO_value_median,NO2_value_median,O3_value_median,PM10_value_median,PM25_value_median,SO2_value_median,CO_value_p90,NO2_value_p90,O3_value_p90,PM10_value_p90,PM25_value_p90,SO2_value_p90,CO_value_p95,NO2_value_p95,O3_value_p95,PM10_value_p95,PM25_value_p95,SO2_value_p95,CO_value_std,NO2_value_std,O3_value_std,PM10_value_std,PM25_value_std,SO2_value_std,total_records,observed_pollutants,total_locations,total_cities,total_sources,year,month,quarter,time_index_months,month_sin,month_cos,future_PM25_value_p95_h1,future_PM10_value_p95_h1,future_PM25_value_p95_h3,future_PM10_value_p95_h3,PM25_p95_rel_p90_threshold,PM25_p95_rel_p90_history_count,PM25_p95_rel_p90_h1,PM25_p95_rel_p90_h3,PM10_p95_rel_p90_threshold,PM10_p95_rel_p90_history_count,PM10_p95_rel_p90_h1,PM10_p95_rel_p90_h3,PM25_value_p95_lag_1,PM10_value_p95_lag_1,O3_value_p95_lag_1,NO2_value_p95_lag_1,PM25_value_p95_lag_2,PM10_value_p95_lag_2,O3_value_p95_lag_2,NO2_value_p95_lag_2,PM25_value_p95_lag_3,PM10_value_p95_lag_3,O3_value_p95_lag_3,NO2_value_p95_lag_3,PM25_value_p95_roll_mean_3,PM25_value_p95_roll_max_3,PM25_value_p95_roll_std_3,PM10_value_p95_roll_mean_3,PM10_value_p95_roll_max_3,PM10_value_p95_roll_std_3,PM25_value_p95_country_anomaly,PM25_value_p95_country_zscore,PM25_value_p95_country_history_count,PM10_value_p95_country_anomaly,PM10_value_p95_country_zscore,PM10_value_p95_country_history_count,O3_value_p95_country_anomaly,O3_value_p95_country_zscore,O3_value_p95_country_history_count,NO2_value_p95_country_anomaly,NO2_value_p95_country_zscore,NO2_value_p95_country_history_count
IT,Italy,2023-02-01,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1110.0,46.74,,,,,1110.0,46.74,,,,,1110.0,46.74,,,,,1110.0,46.74,,,,,1110.0,46.74,,,,,,,,,,,2,2,2,0,2,2023,2,1,107,0.8660254037844386,0.5000000000000001,,,,,,1,,,38.559999999999995,10,,,,18.0,83.04373,0.382142,,,64.0,,,14.13,,,,,,16.065,18.0,2.7365032431919376,,,1.0,,,10.0,,,7.0,28.849813583333336,2.1679958410246045,12.0
IT,Italy,2023-07-01,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,22.0,,,20.46598597935268,,,22.0,,,20.46598597935268,,,22.0,,,20.46598597935268,,,22.0,,,20.46598597935268,,,22.0,,,20.46598597935268,,,,,,,,2,2,2,1,2,2023,7,3,112,-0.4999999999999997,-0.8660254037844388,8.93,40.192,,,,2,,,38.559999999999995,10,1,,,,,,,,,,,,,,,,,18.0,18.0,,,,1.0,,,10.0,,,7.0,1.890597153846155,0.12566416906282077,13.0
IT,Italy,2023-08-01,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,3.0,1.0,,300.0,12.75,82.0,40.9,8.93,,266.6666666666667,8.4,82.0,28.686666666666667,8.93,,250.0,8.66,82.0,33.82,8.93,,290.0,11.932,82.0,39.484,8.93,,295.0,12.341,82.0,40.192,8.93,,28.86751345948129,4.485654913164854,,15.434109411732615,,,11,5,11,5,5,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,,,,3,,,40.192,11,,,20.46598597935268,,,22.0,,,,,,,,,20.46598597935268,20.46598597935268,,18.0,18.0,,,,2.0,20.294532,1.340562133991181,10.0,14.540249357142855,0.6129702913084336,7.0,-7.903445500000002,-0.5464429117662926,14.0
IT,Italy,2023-11-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,500.0,,,,,,500.0,,,,,,500.0,,,,,,500.0,,,,,,500.0,,,,,,,,,,,,1,1,1,1,1,2023,11,4,116,-0.5000000000000004,0.8660254037844384,87.35118993123372,,8.599999999999998,66.25,,3,,,40.192,11,,1,,,,,,,,,8.93,40.192,82.0,12.341,14.69799298967634,20.46598597935268,8.157173913673216,40.192,40.192,,,,3.0,,,11.0,,,8.0,,,15.0
IT,Italy,2023-12-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,87.35118993123372,,,,,,87.35118993123372,,,,,,87.35118993123372,,,,,,87.35118993123372,,,,,,87.35118993123372,,,,,,,,1,1,1,0,1,2023,12,4,117,-2.4492935982947064e-16,1.0,21.625,67.33399999999989,17.349999999999994,24.599999999999994,,4,,,40.192,11,1,0,,,,,,,,,,,,,14.69799298967634,20.46598597935268,8.157173913673216,40.192,40.192,,73.60252793811615,12.271617196777287,3.0,,,11.0,,,8.0,,,15.0
IT,Italy,2024-01-01,8.0,19.0,15.0,8.0,6.0,10.0,11.0,56.0,27.0,13.0,7.0,21.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,56.0,27.0,13.0,7.0,21.0,2010.0,133.21,91.68,113.0,22.42,7.48,741.8181818181819,42.74694107142857,34.877611111111115,29.28596153846153,16.012857142857143,2.8314285714285714,610.0,40.41,25.0,21.31,15.17,2.61,1060.0,79.53999999999999,77.44800000000001,35.9955,20.83,4.87,1535.0,84.2125,81.05499999999999,67.33399999999989,21.625,5.82,480.2045018909794,29.56683862268536,28.479499473080278,26.272646809040083,3.788182124650796,1.6538720800421227,135,6,135,66,9,2024,1,1,118,0.49999999999999994,0.8660254037844387,8.599999999999998,66.25,,,,5,,,51.35920000000001,12,1,,87.35118993123372,,,,,,,,,,,,48.140594965616856,87.35118993123372,55.45215518909357,40.192,40.192,,-10.5242939776466,-0.28347755584363077,4.0,45.591574545454435,2.920448907290542,11.0,11.777718187499985,0.5221775915424353,8.0,64.49495086666667,4.5786811340559765,15.0
IT,Italy,2024-02-01,2.0,3.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,11.0,8.0,2.0,35567.352,34.6,76.17,110.5,10.0,1.12,17983.676,15.170178433333334,76.17,18.5,4.625,0.8133306200000001,17983.676,7.25,76.17,9.0,4.0,0.8133306200000001,32050.6168,29.130000000000003,76.17,22.0,7.199999999999999,1.0586661240000002,33808.9844,31.865,76.17,66.25,8.599999999999998,1.089333062,24867.07307557429,16.922161173813333,,31.004031995854987,2.615202805574687,0.4336959963605484,27,6,18,18,6,2024,2,1,119,0.8660254037844386,0.5000000000000001,17.349999999999994,24.599999999999994,,,54.48809496561686,6,0,,63.52000000000001,13,0,,21.625,67.33399999999989,81.05499999999999,84.2125,87.35118993123372,,,,,,,,54.48809496561686,87.35118993123372,46.475434601930345,67.33399999999989,67.33399999999989,,-21.44443518211728,-0.6599416725949074,5.0,40.70827666666668,2.0488554239728396,12.0,5.5840828333333405,0.2602037064773638,9.0,8.1165164375,0.38469036767506015,16.0
IT,Italy,2024-03-01,46.0,63.0,59.0,39.0,30.0,45.0,49.0,106.0,74.0,81.0,53.0,54.0,3.0,4.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,569.0,320.0,209.0,114.0,178.0,3400.0,99.0,120.26812,37.7,26.652231852213543,13.999127,472.2611142763158,18.924548048049207,53.871847453125,12.750726760691665,8.734243165370295,2.880639502977528,400.0,15.474205,51.0,12.0,8.0,2.0349595000000003,791.5606200000002,39.64083999999999,86.003595,21.088,14.712000000000003,6.0041424,1012.8537999999998,49.247244000000016,90.8749078,24.599999999999994,17.349999999999994,7.039870150000001,402.9414775352898,14.810540126048178,23.448312311955988,6.692796874538284,4.916385306033379,2.371522836771536,1542,6,417,282,23,2024,3,1,120,1.0,6.123233995736766e-17,,,,,47.91547597249351,7,,,62.155000000000015,14,,,8.599999999999998,66.25,76.17,31.865,21.625,67.33399999999989,81.05499999999999,84.2125,87.35118993123372,,,,39.192063310411235,87.35118993123372,42.21242428373795,66.79199999999994,67.33399999999989,0.7665037508061394,-9.120362651764406,-0.3004682845033128,6.0,-4.073129230769226,-0.18412823006855367,13.0,19.730582350000006,0.971471502696836,10.0,25.021318294117663,1.2191557326759166,17.0
JP,Japan,2023-07-01,,0.0,,,0.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,0.067,,,7.0,,,0.034,,,7.0,,,0.034,,,7.0,,,0.0604,,,7.0,,,0.0637,,,7.0,,,0.0466690475583121,,,,,3,2,3,0,2,2023,7,3,112,-0.4999999999999997,-0.8660254037844388,,,17.0,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
JP,Japan,2023-08-01,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,0.006,,,,,,0.003,,,,,,0.003,,,,,,0.0054,,,,,,0.0057,,,,,,0.0042426406871192,,,,,2,1,2,0,1,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,14.099999999999998,,,1,,,,0,,,7.0,,,0.0637,,,,,,,,,7.0,7.0,,,,,,,1.0,,,0.0,,,0.0,,,1.0
JP,Japan,2023-10-01,0.0,0.0,,,0.0,0.0,14.0,86.0,,,56.0,27.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,14.0,86.0,,,56.0,27.0,0.6,0.048,,,21.0,0.004,0.3285714285714285,0.0124883720930232,,,11.357142857142858,0.0015555555555555,0.3,0.01,,,11.0,0.001,0.4700000000000001,0.022,,,14.0,0.0024,0.5349999999999999,0.03,,,17.0,0.0036999999999999,0.1204387583192989,0.0084041224982624,,,3.1184411690258527,0.0008915558282417,183,4,183,0,4,2023,10,4,115,-0.8660254037844386,0.5000000000000001,14.099999999999998,,13.9,,,2,,,,0,,,,,,,,,,0.0057,7.0,,,0.0637,7.0,7.0,,,,,,,1.0,,,0.0,,,0.0,,,2.0
JP,Japan,2023-11-01,0.0,0.0,,,0.0,0.0,3.0,21.0,,,10.0,16.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,21.0,,,10.0,16.0,0.4,0.012,,,15.0,0.0,0.3,0.0029047619047619,,,9.5,0.0,0.3,0.002,,,9.5,0.0,0.38,0.005,,,13.2,0.0,0.39,0.007,,,14.099999999999998,0.0,0.1,0.0026249716551757,,,2.9533408577782247,0.0,50,4,50,0,4,2023,11,4,116,-0.5000000000000004,0.8660254037844384,33.599999999999994,,28.39999999999999,,,3,,,,0,,,17.0,,,0.03,,,,,,,,0.0057,12.0,17.0,7.0710678118654755,,,,,,2.0,,,0.0,,,0.0,-0.026133333333333335,-0.8972301584940551,3.0
JP,Japan,2023-12-01,0.0,0.0,,,0.0,0.0,1.0,23.0,,,22.0,15.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,23.0,,,22.0,15.0,0.2,0.015,,,44.0,0.016,0.2,0.0077391304347826,,,18.6791125554027,0.0028666666666666,0.2,0.008,,,18.5,0.002,0.2,0.0118,,,25.9,0.0042,0.2,0.0137999999999999,,,33.599999999999994,0.0082999999999999,,0.003620866185978,,,9.347171813398704,0.0038147583085145,61,4,61,0,5,2023,12,4,117,-2.4492935982947064e-16,1.0,13.9,,11.0,,,4,,,,0,,,14.099999999999998,,,0.007,17.0,,,0.03,,,,,15.549999999999999,17.0,2.0506096654409895,,,,20.9,4.062274956714728,3.0,,,0.0,,,0.0,-0.012800000000000103,-0.4717138602740372,4.0
JP,Japan,2024-01-01,0.0,0.0,,,0.0,0.0,2.0,3.0,,,3.0,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,3.0,5.0,0.2,0.026,,,15.0,0.002,0.1,0.0133333333333333,,,7.333333333333333,0.0004,0.1,0.011,,,4.0,0.0,0.18,0.023,,,12.8,0.0012,0.19,0.0244999999999999,,,13.9,0.0015999999999999,0.1414213562373095,0.0116761865920913,,,6.6583281184793925,0.0008944271909999,13,4,13,0,4,2024,1,1,118,0.49999999999999994,0.8660254037844387,28.39999999999999,,,,,5,,,,0,,,33.599999999999994,,,0.0137999999999999,14.099999999999998,,,0.007,17.0,,,0.03,21.566666666666663,33.599999999999994,10.521565156065579,,,,-4.024999999999997,-0.35737327778465433,4.0,,,0.0,,,0.0,0.0004599999999999188,0.019018610538069736,5.0
JP,Japan,2024-02-01,0.0,0.0,,,0.0,0.0,2.0,9.0,,,9.0,8.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,9.0,,,9.0,8.0,0.3,0.017,,,38.0,0.05,0.25,0.0074444444444444,,,8.666666666666666,0.006625,0.25,0.006,,,4.0,0.0005,0.29,0.0146,,,18.800000000000004,0.0156999999999999,0.295,0.0158,,,28.39999999999999,0.0328499999999999,0.0707106781186547,0.0054339467956337,,,11.789826122551595,0.0175331319017942,28,4,28,0,4,2024,2,1,119,0.8660254037844386,0.5000000000000001,11.0,,,,30.999999999999993,6,0,,,0,,,13.9,,,0.0244999999999999,33.599999999999994,,,0.0137999999999999,14.099999999999998,,,0.007,20.533333333333328,33.599999999999994,11.316507117186527,,,,11.279999999999994,1.1372666723803424,5.0,,,0.0,,,0.0,-0.008316666666666632,-0.3844225829758037,6.0
JP,Japan,2024-03-01,0.0,0.0,,,0.0,0.0,222.0,1252.0,,,946.0,707.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,223.0,1254.0,,,947.0,707.0,0.9,0.025,,,22.0,0.018,0.2475336322869955,0.0035693779904306,,,5.134107708553326,0.0011513437057991,0.2,0.002,,,5.0,0.001,0.3,0.007,,,10.0,0.002,0.4,0.01,,,11.0,0.0036999999999999,0.1012565980000752,0.0032298814482668,,,3.4926634555531657,0.0017118178728642,3131,4,3127,0,4,2024,3,1,120,1.0,6.123233995736766e-17,,,,,30.479999999999993,7,,,,0,,,28.39999999999999,,,0.0158,13.9,,,0.0244999999999999,33.599999999999994,,,0.0137999999999999,25.299999999999994,33.599999999999994,10.209309477138987,,,,-7.9999999999999964,-0.8003682541148288,6.0,,,0.0,,,0.0,-0.012928571428571402,-0.6464993823817381,7.0
JO,Jordan,2019-04-01,0.0,0.0,0.0,,,0.0,3.0,3.0,3.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,3.0,3.0,3.0,,,3.0,0.7,0.0261,0.0503,,,0.0026,0.5666666666666667,0.0188,0.0263999999999999,,,0.0012,0.7,0.0198,0.0151,,,0.001,0.7,0.02484,0.04326,,,0.00228,0.7,0.02547,0.0467799999999999,,,0.00244,0.2309401076758502,0.0078479296632933,0.0207082109318984,,,0.0013114877048604,12,4,12,0,4,2019,4,2,61,0.8660254037844387,-0.4999999999999998,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
JO,Jordan,2024-03-01,,,0.0,,1.0,,,,1.0,,2.0,,,,1.0,,2.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,0.023,,9.0,,,,0.023,,9.0,,,,0.023,,9.0,,,,0.023,,9.0,,,,0.023,,9.0,,,,,,0.0,,3,2,3,1,3,2024,3,1,120,1.0,6.123233995736766e-17,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0
KZ,Kazakhstan,2024-03-01,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,156.0,,,,,,116.5,,,,,,116.5,,,,,,148.1,,,,,,152.04999999999998,,,,,,55.86143571373726,,2,1,2,0,1,2024,3,1,120,1.0,6.123233995736766e-17,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
KE,Kenya,2018-09-01,,,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,2,2,2,0,2,2018,9,3,54,-1.0,-1.8369701987210297e-16,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
KE,Kenya,2018-11-01,,,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,11.0,5.3,,,,,11.0,5.3,,,,,11.0,5.3,,,,,11.0,5.3,,,,,11.0,5.3,,,,,,,,2,2,2,0,2,2018,11,4,56,-0.5000000000000004,0.8660254037844384,,,,,,2,,,,2,,,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,1.0,,,1.0,,,0.0,,,0.0
KE,Kenya,2023-11-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,21.7,,,,,,21.7,,,,,,21.7,,,,,,21.7,,,,,,21.7,,,,,,,,1,1,1,0,1,2023,11,4,116,-0.5000000000000004,0.8660254037844384,,,,,,3,,,,2,,,,,,,,,,,,,,,2.65,5.3,3.747665940288702,5.5,11.0,7.7781745930520225,,,2.0,,,2.0,,,0.0,,,0.0
KR,"Korea, Republic of",2021-03-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,3.7,,,,,,3.7,,,,,,3.7,,,,,,3.7,,,,,,3.7,,,,,,,,1,1,1,1,1,2021,3,1,84,1.0,6.123233995736766e-17,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
KR,"Korea, Republic of",2023-01-01,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,34.4,,,,,,34.4,,,,,,34.4,,,,,,34.4,,,,,,34.4,,,,,,,,1,1,1,1,1,2023,1,1,106,0.49999999999999994,0.8660254037844387,,,,,,2,,,,0,,,,,,,,,,,,,,,3.7,3.7,,,,,,,1.0,,,0.0,,,0.0,,,0.0
KW,Kuwait,2024-02-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,38.0,,,,,,38.0,,,,,,38.0,,,,,,38.0,,,,,,38.0,,,,,,,,1,1,1,0,1,2024,2,1,119,0.8660254037844386,0.5000000000000001,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
KG,Kyrgyzstan,2024-03-01,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,40.0,,,,,,40.0,,,,,,40.0,,,,,,40.0,,,,,,40.0,,,,,,,,1,1,1,0,1,2024,3,1,120,1.0,6.123233995736766e-17,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
LA,Lao People's Dem. Rep.,2022-03-01,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,41.0,,,,,,41.0,,,,,,41.0,,,,,,41.0,,,,,,41.0,,,,,,,,,1,1,1,1,1,2022,3,1,96,1.0,6.123233995736766e-17,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
LA,Lao People's Dem. Rep.,2022-05-01,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,0.006,,,,,,,1,1,1,1,1,2022,5,2,98,0.49999999999999994,-0.8660254037844387,,,,,,0,,,,1,,,,,,,,41.0,,,,,,,,,,41.0,41.0,,,,0.0,,,1.0,,,0.0,,,0.0
LA,Lao People's Dem. Rep.,2022-09-01,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,0.004,,,,,,,,,,1,1,1,1,1,2022,9,3,102,-1.0,-1.8369701987210297e-16,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,41.0,41.0,,,,0.0,,,1.0,,,0.0,,,0.0
LA,Lao People's Dem. Rep.,2022-11-01,,,,0.0,0.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,25.0,12.0,,,,,25.0,12.0,,,,,25.0,12.0,,,,,25.0,12.0,,,,,25.0,12.0,,,,,,,,2,2,2,0,2,2022,11,4,104,-0.5000000000000004,0.8660254037844384,,,,,,1,,,,2,,,,,,,,,0.004,,,,,,,,,41.0,41.0,,,,0.0,,,1.0,,,1.0,,,0.0
LA,Lao People's Dem. Rep.,2023-06-01,1.0,,1.0,2.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,2.67,,0.0,26.0,9.7,,2.67,,0.0,20.5,9.7,,2.67,,0.0,20.5,9.7,,2.67,,0.0,24.9,9.7,,2.67,,0.0,25.45,9.7,,,,,7.7781745930520225,,,5,4,5,5,4,2023,6,2,111,1.2246467991473532e-16,-1.0,,,,,,2,,,,3,,,,,,,,,,,,,,,12.0,12.0,,25.0,25.0,,,,1.0,,,2.0,,,1.0,,,0.0
LA,Lao People's Dem. Rep.,2023-08-01,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.3,,,,,,0.3,,,,,,0.3,,,,,,0.3,,,,,,0.3,,,,,,,,,,,,1,1,1,1,1,2023,8,3,113,-0.8660254037844384,-0.5000000000000004,,,33.73333353996277,,,2,,,,3,,,,,,,9.7,25.45,0.0,,,,,,10.85,12.0,1.6263455967290599,25.225,25.45,0.31819805153394465,,,2.0,,,3.0,,,2.0,,,0.0
LA,Lao People's Dem. Rep.,2023-09-01,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,0.008,,,,,,0.008,,,,,,0.008,,,,,,0.008,,,,,,0.008,,,,,,,,,,,1,1,1,1,1,2023,9,3,114,-1.0,-1.8369701987210297e-16,,,,,,2,,,,3,,,,,,,,,,,9.7,25.45,0.0,,10.85,12.0,1.6263455967290599,25.225,25.45,0.31819805153394465,,,2.0,,,3.0,,,2.0,,,0.0
LA,Lao People's Dem. Rep.,2023-11-01,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,34.027777989705406,,,,,,31.083333492279053,,,,,,31.083333492279053,,,,,,33.43888909022014,,,,,,33.73333353996277,,,,,,4.164073341915179,,2,1,2,0,1,2023,11,4,116,-0.5000000000000004,0.8660254037844384,,,,,,3,,,,3,,,,,,,,,,0.008,,,,,9.7,9.7,,25.45,25.45,,,,2.0,,,3.0,,,2.0,,,1.0
LA,Lao People's Dem. Rep.,2024-03-01,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,0.4,0.007,0.022,21.0,41.8,0.002,0.4,0.0045,0.0195,21.0,22.925,0.001,0.4,0.0045,0.0195,21.0,21.8,0.001,0.4,0.0065,0.0215,21.0,38.86,0.0018,0.4,0.00675,0.02175,21.0,40.32999999999999,0.0019,0.0,0.0035355339059327,0.0035355339059327,,16.765714021975523,0.001414213562373,13,6,13,13,6,2024,3,1,120,1.0,6.123233995736766e-17,,,,,,4,,,,4,,,,,,,,,,,,,,,33.73333353996277,33.73333353996277,,,,,21.852222153345732,1.6477749341365755,3.0,-9.483333333333334,-1.0409258400506876,3.0,,,2.0,,,1.0
LV,Latvia,2018-07-01,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.591248,,,,,,1.591248,,,,,,1.591248,,,,,,1.591248,,,,,,1.591248,,,,,,,1,1,1,0,1,2018,7,3,52,-0.4999999999999997,-0.8660254037844388,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
LV,Latvia,2022-01-01,,0.0,0.0,,,0.0,,3.0,3.0,,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,3.0,3.0,,,2.0,,64.425781,32.59,,,2.33,,42.848593666666666,27.649062666666666,,,1.465,,35.72,26.24,,,1.465,,58.6846248,31.320000000000004,,,2.157,,61.5552029,31.955,,,2.2435,,19.04145109788958,4.408653875706434,,,1.2232947314527274,8,3,8,0,3,2022,1,1,94,0.49999999999999994,0.8660254037844387,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0
LV,Latvia,2024-01-01,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,9.05,7.729,20.0,17.0,,,9.05,7.729,20.0,17.0,,,9.05,7.729,20.0,17.0,,,9.05,7.729,20.0,17.0,,,9.05,7.729,20.0,17.0,,,,,,,,4,4,4,4,4,2024,1,1,118,0.49999999999999994,0.8660254037844387,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,1.0,,,1.0
LV,Latvia,2024-03-01,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,7.0,5.0,2.0,330.0,22.328,79.669,36.0,6.0,1.86262996,260.0,12.2472,71.771,21.59714283142857,3.996000002,1.09981498,260.0,15.794,74.762,19.0,5.0,1.09981498,316.0,20.4424,79.36659999999999,34.2,6.0,1.710066964,323.0,21.3852,79.5178,35.099999999999994,6.0,1.786348462,98.99494936611666,9.030731072288663,10.07735821036446,11.622509396621384,2.5514858406269867,1.0787832902973613,26,6,13,13,9,2024,3,1,120,1.0,6.123233995736766e-17,,,,,,2,,,,2,,,,,,,17.0,20.0,7.729,9.05,,,,,17.0,17.0,,20.0,20.0,,,,1.0,,,1.0,,,2.0,,,2.0
